row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes,verdict,claim_normalised,pure_binary_label,financial_matches_list,financial_match_set
72871,69065,70370,"Says ""we had to cut 13 billion dollars in state spending over two years.""",misleading,false,false,PolitiFact,2012-03-04T00:00:00,['public_spending'],1,14,https://www.politifact.com/factchecks/2012/mar/04/chris-christie/chris-christie-says-he-cut-13-billion-state-spendi/,,,,,false,says we had to cut 13 billion dollars in state spending over two years,misleading,['public_spending'],{'public_spending'}
72926,67969,70425,"Says Ohio Treasurer Josh ""Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his Senate campaign.""",misleading,pants-fire,false,PolitiFact,2012-04-03T00:00:00,['banking'],1,27,https://www.politifact.com/factchecks/2012/apr/03/ohio-democratic-party/ohio-democratic-party-says-josh-mandel-accused-ban/,,,,,pants-fire,says ohio treasurer josh mandel first claimed bank fraud in june 2010 but did nothing for more than a year while raising money for his senate campaign,misleading,['banking'],{'banking'}
72957,68055,70456,"A proposed regional transportation tax will last ""a minimum"" of 10 years, and has been approved to last longer.",misleading,false,false,PolitiFact,2012-04-18T00:00:00,['tax'],1,19,https://www.politifact.com/factchecks/2012/apr/18/anonymous-flier/flier-casts-transportation-referendum-never-ending/,,,,,false,a proposed regional transportation tax will last a minimum of 10 years and has been approved to last longer,misleading,['tax'],{'tax'}
73017,69312,70516,Says Josh Mandel opposed federal loans to the auto industry.,misleading,false,false,PolitiFact,2012-05-18T00:00:00,['loan'],1,10,https://www.politifact.com/factchecks/2012/may/18/sherrod-brown/sherrod-brown-campaign-says-josh-mandel-opposes-au/,,,,,false,says josh mandel opposed federal loans to the auto industry,misleading,['loan'],{'loan'}
73212,68297,70711,"Says Connie Mack IV co-sponsored a bill to ""take a third of the Social Security Trust Fund ... give it in individual accounts to the senior citizens, who then were to invest it in the stock market.""",misleading,false,false,PolitiFact,2012-08-30T00:00:00,"['pension', 'markets']",2,37,https://www.politifact.com/factchecks/2012/aug/30/bill-nelson/bill-nelson-said-connie-macks-wants-take-social-se/,,,,,false,says connie mack iv co sponsored a bill to take a third of the social security trust fund give it in individual accounts to the senior citizens who then were to invest it in the stock market,misleading,"['pension', 'markets']","{'pension', 'markets'}"
73328,69590,70827,"Says Paul Ryan's budget plan ""ends Medicare.""",misleading,pants-fire,false,PolitiFact,2012-10-17T00:00:00,['budget'],1,7,https://www.politifact.com/factchecks/2012/oct/17/rob-zerban/paul-ryans-house-opponent-democrat-rob-zerban-says/,,,,,pants-fire,says paul ryan s budget plan ends medicare,misleading,['budget'],{'budget'}
73341,69614,70840,"Says House Democrats ""voted to use your tax dollars for abortions"" by voting against bill defunding Planned Parenthood.",misleading,false,false,PolitiFact,2012-10-21T00:00:00,['tax'],1,18,https://www.politifact.com/factchecks/2012/oct/21/tennessee-republican-party/tennessee-gop-claims-tax-dollars-abortions-support/,,,,,false,says house democrats voted to use your tax dollars for abortions by voting against bill defunding planned parenthood,misleading,['tax'],{'tax'}
73349,69651,70848,"Says U.S. Senate candidate Tommy Thompson supports a plan for ""privatizing Social Security.""",misleading,false,false,PolitiFact,2012-10-25T00:00:00,['pension'],1,13,https://www.politifact.com/factchecks/2012/oct/25/workers-voice/super-pac-says-tommy-thompson-supports-privatizing/,,,,,false,says u s senate candidate tommy thompson supports a plan for privatizing social security,misleading,['pension'],{'pension'}
73511,70730,71010,"Of every ""three dollars in food stamps for the needy, seven dollars in salaries and pensions the bureaucrats who are supposed to be taking care of the poor.""",misleading,pants-fire,false,PolitiFact,2013-03-19T00:00:00,"['employment', 'pension']",2,28,https://www.politifact.com/factchecks/2013/mar/19/michele-bachmann/michele-bachmann-says-70-percent-food-stamp-fundin/,,,,,pants-fire,of every three dollars in food stamps for the needy seven dollars in salaries and pensions the bureaucrats who are supposed to be taking care of the poor,misleading,"['employment', 'pension']","{'pension', 'employment'}"
73660,69988,71159,"Says Oregon's political tax credit is something ""every state should have and no other state does.""",misleading,false,false,PolitiFact,2013-08-01T00:00:00,['tax'],1,16,https://www.politifact.com/factchecks/2013/aug/01/kari-chisholm/oregon-alone-having-political-tax-credit/,,,,,false,says oregon s political tax credit is something every state should have and no other state does,misleading,['tax'],{'tax'}
74138,71425,71636,"Says U.S. Senate candidate Joni Ernst signed a pledge that ""protects tax breaks for companies that ship jobs overseas.""",misleading,false,false,PolitiFact,2014-08-05T00:00:00,['tax'],1,19,https://www.politifact.com/factchecks/2014/aug/05/next-generation-climate-action-committee/ad-says-joni-ernst-pledged-protect-tax-breaks-comp/,,,,,false,says u s senate candidate joni ernst signed a pledge that protects tax breaks for companies that ship jobs overseas,misleading,['tax'],{'tax'}
74152,71469,71650,"Says Marilinda Garcia supports ""$150 billion in new taxes.""",misleading,pants-fire,false,PolitiFact,2014-08-15T00:00:00,['tax'],1,9,https://www.politifact.com/factchecks/2014/aug/15/gary-lambert/gop-challenger-gary-lambert-says-rival-marilinda-g/,,,,,pants-fire,says marilinda garcia supports 150 billion in new taxes,misleading,['tax'],{'tax'}
74203,72748,71701,"""Our men and women of the Guard have been forced to contact food banks to feed themselves.""",misleading,false,false,PolitiFact,2014-09-19T00:00:00,['banking'],1,17,https://www.politifact.com/factchecks/2014/sep/19/leticia-van-de-putte/unconfirmed-national-guard-troops-forced-contact-f/,,,,,false,our men and women of the guard have been forced to contact food banks to feed themselves,misleading,['banking'],{'banking'}
74220,72488,71718,"The non-profit group Feeding America is lying when it claims ""that one in five kids is fighting starvation daily"" in the United States.",misleading,pants-fire,false,PolitiFact,2014-10-01T00:00:00,['company_finance'],1,23,https://www.politifact.com/factchecks/2014/oct/01/william-benson-huber/ny-post-op-ed-rebuts-starving-children-claim-was-n/,,,,,pants-fire,the non profit group feeding america is lying when it claims that one in five kids is fighting starvation daily in the united states,misleading,['company_finance'],{'company_finance'}
74501,73454,71997,"""The profit is going to the private corporations, not to the city or state.""",misleading,false,false,PolitiFact,2015-06-14T00:00:00,['company_finance'],1,14,https://www.politifact.com/factchecks/2015/jun/14/hillary-davis/aclu-says-profits-traffic-cameras-go-private-compa/,,,,,false,the profit is going to the private corporations not to the city or state,misleading,['company_finance'],{'company_finance'}
74547,73361,72043,"Says ""Scott Walker's bad budget includes: No weekend for workers.""",misleading,false,false,PolitiFact,2015-07-21T00:00:00,['budget'],1,10,https://www.politifact.com/factchecks/2015/jul/21/wisconsin-state-afl-cio/wisconsin-afl-cio-says-scott-walker-budget-means-n/,,,,,false,says scott walker s bad budget includes no weekend for workers,misleading,['budget'],{'budget'}
74618,73983,72114,"Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was ""to raise taxes on students.""",misleading,false,false,PolitiFact,2015-09-09T00:00:00,"['tax', 'loan']",2,21,https://www.politifact.com/factchecks/2015/sep/09/hillary-clinton/scott-walker-rejected-bill-make-student-loan-payme/,,,,,false,says scott walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students,misleading,"['tax', 'loan']","{'loan', 'tax'}"
74939,74087,72432,Says his campaign has released his past tax returns.,misleading,false,false,PolitiFact,2016-04-06T00:00:00,['tax'],1,9,https://www.politifact.com/factchecks/2016/apr/06/bernie-sanders/bernie-sanders-has-released-few-tax-returns-compar/,,,,,false,says his campaign has released his past tax returns,misleading,['tax'],{'tax'}
75083,74680,72576,"Says ""while serving in the city council, Rachel Zenzinger voted to use tax dollars to take a taxpayer-funded junket to China.""",misleading,pants-fire,false,PolitiFact,2016-07-05T00:00:00,['tax'],1,21,https://www.politifact.com/factchecks/2016/jul/05/colorado-citizens-accountable-government/group-says-colorado-senate-candidate-voted-China/,,,,,pants-fire,says while serving in the city council rachel zenzinger voted to use tax dollars to take a taxpayer funded junket to china,misleading,['tax'],{'tax'}
75119,74792,72612,"""I am the only candidate who ran in either primary who said, 'I will not raise taxes on the middle class.",misleading,pants-fire,false,PolitiFact,2016-07-23T00:00:00,['tax'],1,21,https://www.politifact.com/factchecks/2016/jul/23/hillary-clinton/clinton-wrongly-says-she-was-only-one-primaries-ni/,,,,,pants-fire,i am the only candidate who ran in either primary who said i will not raise taxes on the middle class,misleading,['tax'],{'tax'}
75270,75739,72762,"Says Tom Nelson ""backed higher taxes on Social Security, costing Wisconsin seniors $95 million.""",misleading,false,false,PolitiFact,2016-09-30T00:00:00,"['tax', 'pension']",2,14,https://www.politifact.com/factchecks/2016/sep/30/mike-gallagher/house-race-mike-gallaghers-false-claim-about-tom-n/,,,,,false,says tom nelson backed higher taxes on social security costing wisconsin seniors 95 million,misleading,"['tax', 'pension']","{'pension', 'tax'}"
75284,75403,72776,"Says Donald Trump ""hasn't broken his promise"" to release his tax returns.",misleading,false,false,PolitiFact,2016-10-05T00:00:00,['tax'],1,12,https://www.politifact.com/factchecks/2016/oct/05/mike-pence/pences-false-claim-trump-hasnt-broken-tax-return-p/,,,,,false,says donald trump hasn t broken his promise to release his tax returns,misleading,['tax'],{'tax'}
75290,75434,72782,"Says he has ""a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required.""",misleading,false,false,PolitiFact,2016-10-10T00:00:00,['tax'],1,22,https://www.politifact.com/factchecks/2016/oct/10/donald-trump/donald-trump-has-no-fiduciary-responsibility-his-p/,,,,,false,says he has a fiduciary responsibility to his business his family and his employees to pay no more tax than legally required,misleading,['tax'],{'tax'}
75703,75879,73191,"Untaxed corporate earnings used to be ""$2.5 trillion … I guess it's $5 trillion now. Whatever it is, it's a lot more. So we have anywhere from 4 to 5 or even more trillions of dollars sitting offshore.""",misleading,false,false,PolitiFact,2017-08-03T00:00:00,['company_finance'],1,38,https://www.politifact.com/factchecks/2017/aug/03/donald-trump/are-there-over-4-trillion-untaxed-corporate-earnin/,,,,,false,untaxed corporate earnings used to be 2 5 trillion i guess it s 5 trillion now whatever it is it s a lot more so we have anywhere from 4 to 5 or even more trillions of dollars sitting offshore,misleading,['company_finance'],{'company_finance'}
75770,76949,73258,"Says ""No, I don't benefit, I don't benefit"" from his tax proposal.",misleading,false,false,PolitiFact,2017-09-28T00:00:00,['tax'],1,12,https://www.politifact.com/factchecks/2017/sep/28/donald-trump/donald-trumps-dubious-claim-his-tax-plan-wont-bene/,,,,,false,says no i don t benefit i don t benefit from his tax proposal,misleading,['tax'],{'tax'}
75806,76846,73294,"Says the GOP plan he supports is ""the biggest tax cut in U.S. history.""",misleading,false,false,PolitiFact,2017-10-26T00:00:00,['tax'],1,14,https://www.politifact.com/factchecks/2017/oct/26/donald-trump/donald-trump-wrong-his-tax-plan-biggest-cut-ever/,,,,,false,says the gop plan he supports is the biggest tax cut in u s history,misleading,['tax'],{'tax'}
75846,76759,73334,"Says the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.""",misleading,false,false,PolitiFact,2017-11-30T00:00:00,['tax'],1,24,https://www.politifact.com/factchecks/2017/nov/30/donald-trump/will-gop-tax-bill-cost-donald-trump-fortune-no/,,,,,false,says the tax bill is going to cost me a fortune this thing believe me believe me this is not good for me,misleading,['tax'],{'tax'}
76014,76996,73500,"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.""",misleading,pants-fire,false,PolitiFact,2018-04-11T00:00:00,['tax'],1,31,https://www.politifact.com/factchecks/2018/apr/11/anonymous-caller/anonymous-caller-warns-police-arrest-taxes-call-ba/,,,,,pants-fire,says that unless the recipient called back about your tax filings you will be taken into custody by the local cops as there are more serious allegations pressed on your name,misleading,['tax'],{'tax'}
76134,77437,73620,"Says Sen. Bill Nelson ""voted for higher taxes"" 349 times.",misleading,false,false,PolitiFact,2018-07-05T00:00:00,['tax'],1,10,https://www.politifact.com/factchecks/2018/jul/05/rick-scott/did-sen-bill-nelson-vote-higher-taxes-349-no/,,,,,false,says sen bill nelson voted for higher taxes 349 times,misleading,['tax'],{'tax'}
76221,78198,73707,"""We're making stronger. We're making Social Security stronger.""",misleading,false,false,PolitiFact,2018-09-06T00:00:00,['pension'],1,8,https://www.politifact.com/factchecks/2018/sep/06/donald-trump/donald-trump-wrongly-says-social-security-and-medi/,,,,,false,we re making stronger we re making social security stronger,misleading,['pension'],{'pension'}
76304,78120,73786,"Voting for ""any Democrat"" gets you ""socialism ... undefended open borders ... immediate tax increases ... 100 percent government-run health care ...""",misleading,pants-fire,false,PolitiFact,2018-10-24T00:00:00,['tax'],1,22,https://www.politifact.com/factchecks/2018/oct/24/future45/democrat-not-socialism-tax-increase-open-borders/,,,,,pants-fire,voting for any democrat gets you socialism undefended open borders immediate tax increases 100 percent government run health care,misleading,['tax'],{'tax'}
76435,78808,1687,"Says Bill Murray said ""The best way to teach your kids about taxes is by eating 30% of their ice cream.""",misleading,false,false,PolitiFact,2019-01-22T00:00:00,['tax'],1,21,https://www.politifact.com/factchecks/2019/jan/22/viral-image/no-bill-murray-isnt-serving-tax-advice-ice-cream/,,,,,false,says bill murray said the best way to teach your kids about taxes is by eating 30 of their ice cream,misleading,['tax'],{'tax'}
76437,78804,73913,"""Nancy Pelosi's bill for alcohol on her flights from Washington to San Fran every week? We pay for it. 1000 dollars. On average 52,000 Bucks, a year for BOOZE. Tax payer money.""",misleading,pants-fire,false,PolitiFact,2019-01-22T00:00:00,['tax'],1,32,https://www.politifact.com/factchecks/2019/jan/22/chuck-woolery/no-evidence-back-claim-about-pelosi-bar-tab/,,,,,pants-fire,nancy pelosi s bill for alcohol on her flights from washington to san fran every week we pay for it 1000 dollars on average 52 000 bucks a year for booze tax payer money,misleading,['tax'],{'tax'}
76549,79145,74021,"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",misleading,false,false,PolitiFact,2019-03-28T00:00:00,['pension'],1,17,https://www.politifact.com/factchecks/2019/mar/28/kamala-harris/kamala-harris-wrong-trump-isnt-raiding-money-milit/,,,,,false,says trump administration is raiding money from military service member pensions to pay for the border wall,misleading,['pension'],{'pension'}
76612,79155,74080,"""Before 1973 it was illegal in the U.S. to profit off of health care.""",misleading,false,false,PolitiFact,2019-05-01T00:00:00,['company_finance'],1,14,https://www.politifact.com/factchecks/2019/may/01/blog-posting/no-it-was-not-illegal-profit-us-healthcare-nixon-e/,,,,,false,before 1973 it was illegal in the u s to profit off of health care,misleading,['company_finance'],{'company_finance'}
76632,79211,74098,"""In 2010, Maxine Waters steered $12 million in TARP funds to her husband's private bank account. She was indicted but served no time.""",misleading,false,false,PolitiFact,2019-05-16T00:00:00,['banking'],1,23,https://www.politifact.com/factchecks/2019/may/16/viral-image/no-maxine-waters-wasnt-indicted-steering-tarp-mone/,,,,,false,in 2010 maxine waters steered 12 million in tarp funds to her husband s private bank account she was indicted but served no time,misleading,['banking'],{'banking'}
76660,78938,74123,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must expanded to illegal immigration, it's their right.""",misleading,false,false,PolitiFact,2019-06-05T00:00:00,['pension'],1,17,https://www.politifact.com/factchecks/2019/jun/05/facebook-posts/kirsten-gillibrand-did-not-say-undocumented-immigr/,,,,,false,says presidential candidate sen kirsten gillibrand said social security must expanded to illegal immigration it s their right,misleading,['pension'],{'pension'}
76866,79402,2782,"Says Nancy Pelosi diverted ""$2.4 billion from Social Security to cover impeachment costs.""",misleading,pants-fire,false,PolitiFact,2019-10-11T00:00:00,['pension'],1,13,https://www.politifact.com/factchecks/2019/oct/11/viral-image/no-nancy-pelosi-didnt-divert-social-security-money/,,,,,pants-fire,says nancy pelosi diverted 2 4 billion from social security to cover impeachment costs,misleading,['pension'],{'pension'}
76917,79301,74372,"Says people shouldn't make birthday donations on Facebook because the organization can claim the donation as a tax write-off, and only has to deliver 15% of the donation to the charity organization.",misleading,false,false,PolitiFact,2019-11-11T00:00:00,['tax'],1,32,https://www.politifact.com/factchecks/2019/nov/11/facebook-posts/post-facebook-spreads-myths-about-platforms-birthd/,,,,,false,says people shouldn t make birthday donations on facebook because the organization can claim the donation as a tax write off and only has to deliver 15 of the donation to the charity organization,misleading,['tax'],{'tax'}
76966,78573,74420,"Says Joe Biden ""blackmailed Ukraine with a billion in tax dollars to drop an investigation into his son and Democrats want to impeach President Trump for simply asking if it was true?""",misleading,false,false,PolitiFact,2019-12-10T00:00:00,['tax'],1,32,https://www.politifact.com/factchecks/2019/dec/10/facebook-posts/social-posts-falsely-connect-trumps-impeachment-bi/,,,,,false,says joe biden blackmailed ukraine with a billion in tax dollars to drop an investigation into his son and democrats want to impeach president trump for simply asking if it was true,misleading,['tax'],{'tax'}
77042,80310,74491,"Says a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.""",misleading,pants-fire,false,PolitiFact,2020-01-22T00:00:00,['pension'],1,18,https://www.politifact.com/factchecks/2020/jan/22/blog-posting/satire-fact-check-headline-pelosi-impeachment-cost/,,,,,pants-fire,says a fact check shows that nancy pelosi moved billions of social security funds to cover impeachment costs,misleading,['pension'],{'pension'}
77155,80197,74598,"""The Social Security check is now referred to as a 'Federal Benefit Payment.",misleading,false,false,PolitiFact,2020-02-28T00:00:00,['pension'],1,13,https://www.politifact.com/factchecks/2020/feb/28/facebook-posts/social-security-payments-have-always-been-called-b/,,,,,false,the social security check is now referred to as a federal benefit payment,misleading,['pension'],{'pension'}
77371,80901,74807,"Says President Barack Obama ""signed the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors to China, Europe and Russia to avoid the tax.""",misleading,pants-fire,false,PolitiFact,2020-05-01T00:00:00,['tax'],1,31,https://www.politifact.com/factchecks/2020/may/01/facebook-posts/viral-post-alleging-obama-era-device-tax-caused-cu/,,,,,pants-fire,says president barack obama signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors to china europe and russia to avoid the tax,misleading,['tax'],{'tax'}
77539,80654,74968,"Says Alexandria Ocasio-Cortez tweeted, ""It's vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency. #KeepUsClosed.""",misleading,pants-fire,false,PolitiFact,2020-06-23T00:00:00,['company_finance'],1,45,https://www.politifact.com/factchecks/2020/jun/23/viral-image/no-aoc-didnt-tweet-about-closing-businesses-until-/,,,,,pants-fire,says alexandria ocasio cortez tweeted it s vital that governors maintain restrictions on businesses until after the november elections because economic recovery will help trump be re elected a few business closures or job losses is a small price to pay to be free from his presidency keepusclosed,misleading,['company_finance'],{'company_finance'}
77574,80385,75001,"Republicans didn't ""increase state funding for nursing homes in the last budget.""",misleading,false,false,PolitiFact,2020-07-06T00:00:00,['budget'],1,12,https://www.politifact.com/factchecks/2020/jul/06/tim-carpenter/yes-wisconsin-republicans-did-increase-state-fundi/,,,,,false,republicans didn t increase state funding for nursing homes in the last budget,misleading,['budget'],{'budget'}
77762,81514,75182,"Says Joe Biden ""wants to put a 3% annual federal tax on your home.""",misleading,false,false,PolitiFact,2020-09-08T00:00:00,['tax'],1,14,https://www.politifact.com/factchecks/2020/sep/08/facebook-posts/no-joe-biden-doesnt-want-impose-federal-tax-homes/,,,,,false,says joe biden wants to put a 3 annual federal tax on your home,misleading,['tax'],{'tax'}
77839,81656,75256,"Says Merrick Garland is investigating Donald Trump's ""tax evasion case.""",misleading,false,false,PolitiFact,2020-09-29T00:00:00,['tax'],1,10,https://www.politifact.com/factchecks/2020/sep/29/facebook-posts/no-merrick-garland-isnt-investigating-donald-trump/,,,,,false,says merrick garland is investigating donald trump s tax evasion case,misleading,['tax'],{'tax'}
77878,81281,75294,"Says Kamala Harris said there will be ""a federal tax on your home for reparations.""",misleading,false,false,PolitiFact,2020-10-07T00:00:00,['tax'],1,15,https://www.politifact.com/factchecks/2020/oct/07/facebook-posts/no-evidence-kamala-harris-backs-tax-pay-slavery-re/,,,,,false,says kamala harris said there will be a federal tax on your home for reparations,misleading,['tax'],{'tax'}
77900,81335,75314,"Says Doug Jones ""has voted to spend our tax dollars on late-term abortions"" and ""supports abortion up until birth.""",misleading,false,false,PolitiFact,2020-10-14T00:00:00,['tax'],1,19,https://www.politifact.com/factchecks/2020/oct/14/tommy-tuberville/tommy-tuberville-wrong-twice-attack-alabama-sen-do/,,,,,false,says doug jones has voted to spend our tax dollars on late term abortions and supports abortion up until birth,misleading,['tax'],{'tax'}
77928,81382,75339,Says Joe Biden repeatedly told Americans he's going to raise their taxes.,misleading,false,false,PolitiFact,2020-10-21T00:00:00,['tax'],1,12,https://www.politifact.com/factchecks/2020/oct/21/donald-trump/trump-campaign-ad-takes-biden-out-context-three-ti/,,,,,false,says joe biden repeatedly told americans he s going to raise their taxes,misleading,['tax'],{'tax'}
77938,81409,75348,"Says Texas has ""lower taxes and less regulations than anywhere else in the U.S.""",misleading,false,false,PolitiFact,2020-10-23T00:00:00,['tax'],1,14,https://www.politifact.com/factchecks/2020/oct/23/roger-williams/no-texas-does-not-have-lowest-taxes-and-fewest-reg/,,,,,false,says texas has lower taxes and less regulations than anywhere else in the u s,misleading,['tax'],{'tax'}
78183,82299,75591,"Says Facebook recently logged users out to track their ""off Facebook activity"" involving bank accounts, emails and other apps.",misleading,false,false,PolitiFact,2021-01-28T00:00:00,['banking'],1,19,https://www.politifact.com/factchecks/2021/jan/28/facebook-posts/no-facebooks-recent-logout-glitch-not-related-its-/,,,,,false,says facebook recently logged users out to track their off facebook activity involving bank accounts emails and other apps,misleading,['banking'],{'banking'}
78845,82877,76225,"The premier of Australia's Victoria state ""is freezing people's bank accts"" if they are not vaccinated. ""They can't buy or sell until forced into submission.""",misleading,false,false,PolitiFact,2021-11-04T00:00:00,['banking'],1,25,https://www.politifact.com/factchecks/2021/nov/04/facebook-posts/australian-state-isnt-freezing-unvaccinated-people/,,,,,false,the premier of australia s victoria state is freezing people s bank accts if they are not vaccinated they can t buy or sell until forced into submission,misleading,['banking'],{'banking'}
78888,82963,76266,"President Joe Biden will ""control health care costs by slapping a 95% tax on prescription drugs.""",misleading,false,false,PolitiFact,2021-11-22T00:00:00,['tax'],1,16,https://www.politifact.com/factchecks/2021/nov/22/facebook-posts/no-president-biden-wont-slap-95-tax-prescription-d/,,,,,false,president joe biden will control health care costs by slapping a 95 tax on prescription drugs,misleading,['tax'],{'tax'}
78971,83790,76347,Pfizer made $37 billion in profit in its last quarter.,misleading,false,false,PolitiFact,2022-01-07T00:00:00,['company_finance'],1,10,https://www.politifact.com/factchecks/2022/jan/07/facebook-posts/no-pfizer-did-not-report-37-billion-profit-its-lat/,,,,,false,pfizer made 37 billion in profit in its last quarter,misleading,['company_finance'],{'company_finance'}
79449,84003,76799,"Sen. Joe Manchin and AARP ""support government price-setting schemes"" to divert money from Medicare to ""unrelated government programs or pad big insurers' profits.""",misleading,false,false,PolitiFact,2022-07-25T00:00:00,['company_finance'],1,23,https://www.politifact.com/factchecks/2022/jul/25/american-commitment/ad-targeting-manchin-aarp-misses-medicare-drug-pri/,,,,,false,sen joe manchin and aarp support government price setting schemes to divert money from medicare to unrelated government programs or pad big insurers profits,misleading,['company_finance'],{'company_finance'}
79516,83485,76863,"Screenshots show that conservative political commentator Ben Shapiro received more than $20,000 in Paycheck Protection Program loan forgiveness.",misleading,false,false,PolitiFact,2022-08-26T00:00:00,['loan'],1,18,https://www.politifact.com/factchecks/2022/aug/26/facebook-posts/political-commentator-ben-shapiro-didnt-receive-pp/,,,,,false,screenshots show that conservative political commentator ben shapiro received more than 20 000 in paycheck protection program loan forgiveness,misleading,['loan'],{'loan'}
79669,84703,77012,"Student loan forgiveness is ""passed. I got it passed by a vote or two. And it's in effect.""",misleading,false,false,PolitiFact,2022-10-25T00:00:00,['loan'],1,18,https://www.politifact.com/factchecks/2022/oct/25/joe-biden/joe-bidens-false-claims-about-student-loan-forgive/,,,,,false,student loan forgiveness is passed i got it passed by a vote or two and it s in effect,misleading,['loan'],{'loan'}
79805,83568,77143,"The Federal Reserve ""has suspended the availability of new currency.""",misleading,false,false,PolitiFact,2022-12-14T00:00:00,['currency'],1,10,https://www.politifact.com/factchecks/2022/dec/14/facebook-posts/federal-reserve-did-not-discontinue-distributing-p/,,,,,false,the federal reserve has suspended the availability of new currency,misleading,['currency'],{'currency'}
79973,85626,77300,"""The Simpsons"" predicted money missing from Bank of America customers' accounts in January.",misleading,false,false,PolitiFact,2023-03-13T00:00:00,['banking'],1,13,https://www.politifact.com/factchecks/2023/mar/13/viral-image/bank-run-in-simpsons-episode-didnt-foretell-bank-o/,,,,,false,the simpsons predicted money missing from bank of america customers accounts in january,misleading,['banking'],{'banking'}
80014,84890,77340,"The FedNow program ""is going to replace your paper currency.""",misleading,false,false,PolitiFact,2023-04-04T00:00:00,['currency'],1,10,https://www.politifact.com/factchecks/2023/apr/04/facebook-posts/no-the-fednow-service-is-not-replacing-cash-its-an/,,,,,false,the fednow program is going to replace your paper currency,misleading,['currency'],{'currency'}
80293,84978,77602,A new law allows people to permanently erase unpaid debt older than two years from their credit records.,misleading,false,false,PolitiFact,2023-08-01T00:00:00,['debt'],1,18,https://www.politifact.com/factchecks/2023/aug/01/tiktok-posts/new-law-lets-you-remove-old-debts-from-your-record/,,,,,false,a new law allows people to permanently erase unpaid debt older than two years from their credit records,misleading,['debt'],{'debt'}
80357,85080,77662,"When elected Georgia governor in 2018, ""Brian Kemp was over $7 million in debt."" Kemp ""cut a deal"" to select Dominion Voting Systems as Georgia's voting machine vendor and ""has never been in debt since.""",misleading,false,false,PolitiFact,2023-08-31T00:00:00,['debt'],1,35,https://www.politifact.com/factchecks/2023/aug/31/travis-tritt/why-travis-tritts-claim-about-georgia-gov-brian-ke/,,,,,false,when elected georgia governor in 2018 brian kemp was over 7 million in debt kemp cut a deal to select dominion voting systems as georgia s voting machine vendor and has never been in debt since,misleading,['debt'],{'debt'}
80367,86082,77672,"""CNN just said Cash App went bankrupt and any funds you had in your account would have to be awarded to you through bankruptcy court.""",misleading,false,false,PolitiFact,2023-09-08T00:00:00,['financial_distress'],1,25,https://www.politifact.com/factchecks/2023/sep/08/facebook-posts/no-cnn-didnt-report-on-a-supposed-cash-app-bankrup/,,,,,false,cnn just said cash app went bankrupt and any funds you had in your account would have to be awarded to you through bankruptcy court,misleading,['financial_distress'],{'financial_distress'}
80406,86140,77707,"Under Project Hamilton, ""every dollar you hold in your bank account, your wallet and even your retirement"" will be confiscated and ""replaced with a dangerous new totally digital dollar.""",misleading,false,false,PolitiFact,2023-09-26T00:00:00,['banking'],1,29,https://www.politifact.com/factchecks/2023/sep/26/facebook-posts/no-this-project-isnt-proof-your-money-will-be-conf/,,,,,false,under project hamilton every dollar you hold in your bank account your wallet and even your retirement will be confiscated and replaced with a dangerous new totally digital dollar,misleading,['banking'],{'banking'}
80550,85902,77840,"The federal government and the Federal Reserve were ""raising inflation,"" something that ""had nothing to do with … getting our economy back in line"" but rather to fund a ""war against a bunch of civilians.""",misleading,false,false,PolitiFact,2023-11-21T00:00:00,"['inflation', 'macroeconomy']",2,35,https://www.politifact.com/factchecks/2023/nov/21/tiktok-posts/debunking-a-tiktok-claim-that-the-government-cause/,,,,,false,the federal government and the federal reserve were raising inflation something that had nothing to do with getting our economy back in line but rather to fund a war against a bunch of civilians,misleading,"['inflation', 'macroeconomy']","{'inflation', 'macroeconomy'}"
80551,85896,77841,"Jim Justice ""broke his pledge, raised the gas tax.""",misleading,false,false,PolitiFact,2023-11-21T00:00:00,['tax'],1,9,https://www.politifact.com/factchecks/2023/nov/21/alex-mooney/did-jim-justice-break-his-pledge-not-to-hike-taxes/,,,,,false,jim justice broke his pledge raised the gas tax,misleading,['tax'],{'tax'}
