row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes
86371,102655,83292,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",genuine,true,true,Snopes,2023-01-17T22:24:10,['company_finance'],1,49,https://www.snopes.com/fact-check/san-francisco-5-million-black-reparations/,,,,
86381,105330,83302,Roughly 25% of the nation's debt was incurred during the Trump Administration.,genuine,true,true,Snopes,2023-01-19T23:20:22,['debt'],1,12,https://www.snopes.com/fact-check/trump-debt-25-percent/,,,,
86574,106590,83488,Tax records show that Georgia Senate candidate Herschel Walker declared Texas as his principal residence even after he began his run for office.,genuine,true,true,Snopes,2022-11-30T22:56:45,['tax'],1,23,https://www.snopes.com/fact-check/walker-texas-resident/,,,,
86640,89467,83552,"A large increase in the size of Social Security benefits provided to seniors occurring in 2023 came about ""through President Biden's leadership.""",misleading,false,false,Snopes,2022-11-02T23:12:13,['pension'],1,22,https://www.snopes.com/fact-check/biden-increase-social-security/,,,,
87017,91632,83915,Members of Congress can receive lavish pensions after only one term in office and are not required to contribute to the Social Security fund.,misleading,false,false,Snopes,2001-07-30T02:02:30,['pension'],1,24,https://www.snopes.com/fact-check/congressional-pensions/,,,,
87350,102677,84238,"U.S. Sen. Bernie Sanders' health care plan proposes to raise the tax rate to 52% on incomes over $29,000.",misleading,false,false,Snopes,2020-02-21T16:21:38,['tax'],1,19,https://www.snopes.com/fact-check/sanders-tax-plan-52-percent/,,,,
87364,105742,84252,"In the summer of 2018, President Donald Trump donated his entire $400,000 annual salary to the Department of the Interior for the purpose of rebuilding military cemeteries.",misleading,false,false,Snopes,2018-08-03T13:55:17,['employment'],1,27,https://www.snopes.com/fact-check/trump-salary-military-cemeteries/,,,,
87565,92822,84450,President Donald Trump has proposed eliminating funding for a program helping low-income families with their heating bills.,genuine,true,true,Snopes,2017-11-02T15:38:38,['income'],1,17,https://www.snopes.com/fact-check/does-president-trump-plan-to-end-a-program-funding-heating-for-the-elderly-and-disabled/,,,,
87586,97596,84470,"Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan's fundraising committee after the GOP tax plan passed in the U.S. House of Representatives.",genuine,true,true,Snopes,2018-01-23T18:03:19,['tax'],1,24,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/,,,,
87598,95047,84482,The Senate GOP tax reform bill includes a tax cut for private jet owners.,genuine,mostly true,partially true,Snopes,2017-11-20T15:32:03,['tax'],1,14,https://www.snopes.com/fact-check/gop-tax-plan-include-tax-cut-private-jet-owners/,,,,
87614,105496,84498,"As of October 2017, Ireland plans to reduce its rate of corporation tax to 8 percent.",misleading,false,false,Snopes,2017-10-17T14:08:58,['tax'],1,16,https://www.snopes.com/fact-check/trump-ireland-tax/,,,,
87770,93663,84652,"Executive Order 14067, signed by President Joe Biden, replaces the U.S. dollar with traceable digital currency that will eliminate constitutional liberties like freedom and privacy.",misleading,false,false,Snopes,2022-09-14T16:12:17,['currency'],1,25,https://www.snopes.com/fact-check/executive-order-14067-biden-bucks/,,,,
87818,98493,84698,"Conservative U.S. Rep. Marjorie Taylor Greene received $183,504 in PPP loan forgiveness.",genuine,true,true,Snopes,2022-08-26T16:53:57,['loan'],1,12,https://www.snopes.com/fact-check/marjorie-taylor-greene-ppp-loan/,,,,
87872,106943,84750,The White House changed the definition of what constitutes an economic recession.,misleading,false,false,Snopes,2022-07-28T16:01:35,['macroeconomy'],1,12,https://www.snopes.com/fact-check/white-house-definition-recession/,,,,
88284,102755,85142,"Sberbank, Russia's largest bank, limited cash withdrawals to $20 in late February 2022.",misleading,false,false,Snopes,2022-02-28T12:44:29,['banking'],1,13,https://www.snopes.com/fact-check/sberbank-cash-withdrawal-limit/,,,,
88496,90739,85339,"The Biden administration will begin ""spying"" on bank and cash app accounts starting Jan. 1, 2022.",misleading,false,false,Snopes,2021-12-21T16:07:00,['banking'],1,16,https://www.snopes.com/fact-check/cash-app-irs/,,,,
88510,96397,85353,"Guidelines published by the IRS ahead of the 2022 tax year explained how taxpayers can claim items they have stolen, or earnings from illegal activities.",genuine,true,true,Snopes,2021-12-30T11:25:00,"['tax', 'company_finance']",2,25,https://www.snopes.com/fact-check/irs-taxpayers-stolen-items-illegal-income/,,,,
88652,98864,85492,"The Build Back Better Act of 2021 included proposals to introduce a ""methane tax"" that would equate to $2,600 per head of cattle and $500 per head of swine.",misleading,false,false,Snopes,2021-11-02T11:46:00,['tax'],1,29,https://www.snopes.com/fact-check/methane-tax-cattle-pigs/,,,,
88801,106098,85634,"Tyra Banks and Lionel Richie collaborated on an ice cream flavor called ""All Night Love.""",genuine,true,true,Snopes,2021-09-11T11:00:00,['banking'],1,15,https://www.snopes.com/fact-check/tyra-banks-ice-cream/,,,,
88810,88638,85643,"In September 2021, U.S. Rep. Alexandria Ocasio-Cortez attended the Met Gala wearing a dress with the words ""Tax the Rich"" printed across it.",genuine,true,true,Snopes,2021-09-14T10:17:00,['tax'],1,23,https://www.snopes.com/fact-check/aoc-tax-rich-met-gala/,,,,
89045,89972,85871,"Colorado Rep. Lauren Boebert's restaurant received a $233,000 PPP loan.",misleading,false,false,Snopes,2021-07-12T07:59:36,['loan'],1,10,https://www.snopes.com/fact-check/boebert-ppp-loan/,,,,
89059,101143,85885,"As shown in a popular TikTok video, a tornado passed dangerously close to a Phillies game at Citizens Bank Park, Philadelphia, in 2021.",misleading,false,false,Snopes,2021-07-08T14:00:22,['banking'],1,23,https://www.snopes.com/fact-check/phillies-tornado-baseball-video/,,,,
89094,106609,85919,Walmart and other large corporations take charitable donations from customers upon checkout and legally write them off as their own tax deductions.,misleading,false,false,Snopes,2021-06-29T15:51:17,['tax'],1,22,https://www.snopes.com/fact-check/walmart-checkout-charity/,,,,
89342,93667,86162,"The COVID-19 stimulus package signed into law by President Joe Biden in March 2021 increases payments for recipients of the Child Tax Credit, and families can receive a portion of that credit in monthly installments.",genuine,true,true,Snopes,2021-05-18T08:58:32,['tax'],1,35,https://www.snopes.com/fact-check/expanded-child-tax-credit-2021/,,,,
89399,99282,86217,"In May 2021, Montana Gov. Greg Gianforte announced the state will end its participation in federal pandemic-related unemployment benefit programs.",genuine,true,true,Snopes,2021-05-09T10:09:57,['employment'],1,20,https://www.snopes.com/fact-check/montana-cancel-unemployment/,,,,
89497,107322,86314,Activists with the climate group Extinction Rebellion have broken windows of banks in London as part of protest against financial institutions that support the fossil fuel industry.,genuine,true,true,Snopes,2021-04-25T11:58:30,['banking'],1,27,https://www.snopes.com/fact-check/xr-breaking-windows/,,,,
89779,95846,86590,People without permanent homes who do not normally file taxes can submit information to the IRS in order to receive stimulus payments as part of the March 2021 COVID-19 relief bill.,genuine,true,true,Snopes,2021-03-23T11:08:21,['tax'],1,31,https://www.snopes.com/fact-check/homeless-stimulus-payment/,,,,
89807,95442,86617,Prince Harry and Meghan Markle created a GoFundMe to pay off their mortgage.,misleading,false,false,Snopes,2021-03-21T09:25:32,['interest_mortgage'],1,13,https://www.snopes.com/fact-check/harry-meghan-gofundme/,,,,
89920,99343,86728,"Around three-quarters of the 379,000 jobs added to the U.S. economy in February 2021 were made up of ""waiters and bartenders.""",genuine,mostly true,partially true,Snopes,2021-03-05T16:38:58,['macroeconomy'],1,21,https://www.snopes.com/fact-check/most-jobs-waiters-bartenders/,,,,
90147,89568,86950,"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax.",genuine,true,true,Snopes,2021-02-03T14:40:58,['tax'],1,18,https://www.snopes.com/fact-check/biden-stepped-up-capital-gains/,,,,
90279,106962,87078,"The White House updated its list of ""Trump Administration Accomplishments"" on its website for January 2021. These include ""the world's most prosperous economy,"" before ""the China Virus invaded our shores.""",genuine,true,true,Snopes,2021-01-18T13:58:08,['macroeconomy'],1,30,https://www.snopes.com/fact-check/white-house-trump-accomplishments/,,,,
90469,100672,87267,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,genuine,true,true,Snopes,2020-12-23T12:50:10,['loan'],1,12,https://www.snopes.com/fact-check/osteen-coronavirus-loan/,,,,
90629,104937,87427,NFL star Tom Brady's company received a nearly $1 million loan from the Paycheck Protection Program during the COVID-19 pandemic.,genuine,true,true,Snopes,2020-12-09T06:37:36,['loan'],1,20,https://www.snopes.com/fact-check/tom-brady-ppp/,,,,
90648,91712,87443,A study published in November 2020 analyzed SARS-CoV-2 antibodies in 2019 blood bank donations and found that the novel coronavirus may have been present in the U.S. weeks earlier than scientists realized.,genuine,mostly true,partially true,Snopes,2020-12-07T10:54:48,['banking'],1,32,https://www.snopes.com/fact-check/coronavirus-us-december-2019/,,,,
90768,101973,87560,Raising Cane's Chicken Fingers filed for bankruptcy.,misleading,false,false,Snopes,2020-11-15T11:53:55,['financial_distress'],1,7,https://www.snopes.com/fact-check/raising-canes-chicken-bankruptcy/,,,,
90895,89532,87684,Joe Biden's tax plan includes a 3% federal property tax on privately-owned homes.,misleading,false,false,Snopes,2020-10-27T13:16:43,['tax'],1,13,https://www.snopes.com/fact-check/biden-property-tax-3/,,,,
90918,91234,87707,"A newspaper reported that a church had closed its food bank because the program ""attracts poor people.""",genuine,true,true,Snopes,2020-10-23T15:45:35,['banking'],1,17,https://www.snopes.com/fact-check/church-food-bank-closed/,,,,
90928,101922,87717,A raccoon duo broke into a California bank by crawling up into the building's air ducts and crashing through the ceiling tiles.,genuine,true,true,Snopes,2020-10-27T10:23:44,['banking'],1,22,https://www.snopes.com/fact-check/raccoon-break-into-bank/,,,,
90965,89367,87751,"During his 2020 presidential campaign, Democratic nominee Joe Biden proposed the largest tax increase in modern U.S. history.",misleading,false,false,Snopes,2020-10-15T17:02:13,['tax'],1,18,https://www.snopes.com/fact-check/biden-biggest-tax-increase/,,,,
91010,96709,87794,White House senior adviser Jared Kushner deleted all of his tweets in the wake of a New York Times report on U.S. President Donald Trump's income taxes.,misleading,false,false,Snopes,2020-09-28T08:43:51,"['tax', 'income']",2,27,https://www.snopes.com/fact-check/jared-kushner-tweets-deleted/,,,,
91067,89572,87850,"During his time in the U.S. Senate, Joe Biden cast two votes 10 years apart — one of them the deciding vote — in favor of legislation that taxed Social Security income.",genuine,mostly true,partially true,Snopes,2020-09-14T17:14:00,"['income', 'pension']",2,32,https://www.snopes.com/fact-check/biden-tax-social-security-1983/,,,,
91110,100992,87892,U.S. House Speaker Nancy Pelosi passed a bill that would help her husband profit off the sale of federally owned U.S. Postal Service property.,misleading,false,false,Snopes,2020-08-29T08:00:32,['company_finance'],1,24,https://www.snopes.com/fact-check/pelosi-usps-husband-meme/,,,,
91215,89566,87991,Campaign staffers for U.S. Democratic 2020 presidential candidate Joe Biden contributed to a bailout fund for protesters arrested after the police in-custody death of George Floyd.,genuine,true,true,Snopes,2020-08-05T12:47:52,['financial_distress'],1,26,https://www.snopes.com/fact-check/biden-staffers-bailout-fund/,,,,
91293,97836,88064,All businesses in the U.S. are required to accept coins and/or currency as payment.,misleading,false,false,Snopes,2020-07-17T17:10:57,['currency'],1,14,https://www.snopes.com/fact-check/legal-tender-payment/,,,,
91320,96150,88088,U.S. Rep. Ilhan Omar called for the dismantling of the entire U.S. economy and political system.,misleading,false,false,Snopes,2020-07-08T12:43:46,['macroeconomy'],1,16,https://www.snopes.com/fact-check/ilhan-omar-quote/,,,,
91431,94430,88192,A graphic shows a Fox News chart correlating the stock market's performance with the aftermath of the beating and deaths of black men.,genuine,true,true,Snopes,2020-06-07T15:55:00,['markets'],1,23,https://www.snopes.com/fact-check/fox-news-stock-death/,,,,
91557,100982,88313,"U.S. House Speaker Nancy Pelosi told senior citizens, ""You're not entitled to social security! It's gone!""",misleading,false,false,Snopes,2020-05-13T14:40:07,['pension'],1,16,https://www.snopes.com/fact-check/pelosi-seniors-social-security/,,,,
91608,102598,88363,"A picture shows a person holding a ""Sacrifice the Weak"" sign at a rally urging the state of Tennessee to re-start its economy amid COVID-19 lockdown orders.",genuine,true,true,Snopes,2020-04-24T16:42:50,['macroeconomy'],1,27,https://www.snopes.com/fact-check/sacrifice-the-weak-sign-real/,,,,
91656,91713,88408,U.S. President Donald Trump tapped World Wrestling Entertainment CEO Vince McMahon as an adviser on reopening the U.S. economy.,genuine,true,true,Snopes,2020-04-16T16:54:17,['macroeconomy'],1,19,https://www.snopes.com/fact-check/coronavirus-vince-mcmahon/,,,,
91695,91811,88446,"Coronavirus stimulus payments, termed ""Economic Impact Payments,"" are taxable and could reduce your 2020 tax refund.",misleading,false,false,Snopes,2020-04-07T14:16:31,['tax'],1,16,https://www.snopes.com/fact-check/covid-stimulus-check/,,,,
91698,92056,88449,"Law enforcement officials and Danske Bank are cautioning that a ""smishing"" scam is taking money directly out of people's bank accounts.",misleading,false,false,Snopes,2020-03-31T15:44:18,['banking'],1,21,https://www.snopes.com/fact-check/danske-bank-text-scam/,,,,
92189,93784,88912,Facebook uses birthday donations from its users as tax-deductible write-offs.,misleading,false,false,Snopes,2019-11-06T12:21:27,['tax'],1,10,https://www.snopes.com/fact-check/facebook-write-off-birthdays/,,,,
92199,92246,88921,U.S. Democrats announced a plan for a 42% sales tax to pay for Medicare for All.,misleading,false,false,Snopes,2019-10-30T15:54:35,['tax'],1,16,https://www.snopes.com/fact-check/democrats-medicare-tax-plan/,,,,
92407,93284,89118,The search engine Ecosia uses a portion of its profits to help plant trees.,genuine,true,true,Snopes,2019-08-27T14:32:48,['company_finance'],1,14,https://www.snopes.com/fact-check/ecosia-use-profits-to-plant-trees/,,,,
92408,96967,89119,"U.S. Democratic 2020 presidential candidate Joe Biden claimed he accumulated $280,000 in debt while attending college.",misleading,false,false,Snopes,2019-08-27T17:03:14,['debt'],1,16,https://www.snopes.com/fact-check/joe-biden-college-debt/,,,,
92425,91626,89135,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,misleading,false,false,Snopes,2019-08-20T14:39:19,['employment'],1,21,https://www.snopes.com/fact-check/congress-per-diem-pay/,,,,
92643,88393,89347,"In 2018, American taxpayers paid over $90 billion more under the Trump administration's tax law than they did the previous year.",genuine,true,true,Snopes,2019-06-11T17:12:53,['tax'],1,21,https://www.snopes.com/fact-check/american-taxpayers90-billion/,,,,
92657,102946,89361,"Senior Citizens on Social Security in the U.S. have to pay for Medicare while ""illegal immigrants"" get it for free.",misleading,false,false,Snopes,2019-06-19T08:34:09,['pension'],1,20,https://www.snopes.com/fact-check/seniors-medicare-immigrants/,,,,
92681,94881,89385,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,misleading,false,false,Snopes,2019-05-29T15:15:41,['pension'],1,15,https://www.snopes.com/fact-check/gillibrand-social-security/,,,,
92765,90941,89461,Chase Bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee.,genuine,true,true,Snopes,2019-04-29T11:59:00,['banking'],1,20,https://www.snopes.com/fact-check/chase-bank-deleted-tweet/,,,,
92926,99874,89613,New Jersey passed a bill to keep President Trump off 2020 ballots if he doesn't release his tax returns.,genuine,mostly true,partially true,Snopes,2019-02-24T10:05:32,['tax'],1,19,https://www.snopes.com/fact-check/new-jersey-ballot-tax-returns/,,,,
93006,100911,89688,"Paula White, a member of President Trump's evangelical advisory committee, asked her followers to donate their January salaries to her ministry.",genuine,true,true,Snopes,2019-02-01T17:09:49,['employment'],1,21,https://www.snopes.com/fact-check/paula-white-january-salary/,,,,
93063,96394,89738,"The IRS admitted it encourages undocumented immigrants to ""steal"" Social Security numbers for taxes.",misleading,false,false,Snopes,2019-01-16T17:03:47,"['tax', 'pension']",2,14,https://www.snopes.com/fact-check/irs-social-security-numbers/,,,,
93092,95604,89766,The marginal tax rate for high-earning individuals or families in 1980 was 70%.,genuine,true,true,Snopes,2019-01-04T16:04:40,['tax'],1,13,https://www.snopes.com/fact-check/high-income-earners-tax-rate/,,,,
93177,103823,89847,"A leaked federal study showing that refugees to America brought in $63 billion more in government revenues than they cost in the last 10 years was ""banned"" by the Trump administration.",genuine,mostly true,partially true,Snopes,2018-12-12T14:35:00,['company_finance'],1,31,https://www.snopes.com/fact-check/study-refugees-brought-in-revenues/,,,,
93216,95518,89884,"Before the 1973 HMO act was signed into law by Richard Nixon, it was illegal to profit from healthcare.",misleading,false,false,Snopes,2018-12-04T03:00:53,['company_finance'],1,19,https://www.snopes.com/fact-check/healthcare-profit-1973-hmo-act/,,,,
93365,103545,90026,"2018 Georgia gubernatorial candidate Stacey Abrams owes more than $50,000 in back taxes to the Internal Revenue Service.",genuine,true,true,Snopes,2018-10-25T15:20:49,"['tax', 'company_finance']",2,18,https://www.snopes.com/fact-check/stacey-abrams-back-taxes/,,,,
93416,92259,90074,All the Congressional Democrats voted against a 2.8 percent Social Security cost of living allowance.,misleading,false,false,Snopes,2018-10-18T11:28:14,"['pension', 'cost_of_living']",2,15,https://www.snopes.com/fact-check/democrats-vote-cola/,,,,
93476,98611,90132,Rep. Maxine Waters is facing ethics violations charges for improperly setting up a meeting between officials from the Treasury and OneUnited bank.,misleading,false,false,Snopes,2018-10-04T19:58:02,['banking'],1,22,https://www.snopes.com/fact-check/maxine-waters-ethics-charges/,,,,
93482,88339,90137,Amazon paid zero dollars in federal income tax in 2017.,genuine,true,true,Snopes,2018-09-26T09:13:50,"['tax', 'income']",2,10,https://www.snopes.com/fact-check/amazon-federal-taxes-2017/,,,,
93527,90144,90182,"In a 1996 foreclosure case, Judge Martha Kavanaugh ruled against Ralph and Paula Blasey, thus providing motive for revenge for their daughter Christine against Judge Kavanaugh's son Brett, a Supreme Court nominee in 2018.",misleading,false,false,Snopes,2018-09-17T16:03:32,['financial_distress'],1,34,https://www.snopes.com/fact-check/brett-kavanaugh-foreclosure-accuser-parents/,,,,
93618,90467,90271,California governor Jerry Brown is moving a veterans cemetery from San Francisco to Modesto to make way for low-income housing.,misleading,false,false,Snopes,2018-08-26T08:47:16,['income'],1,20,https://www.snopes.com/fact-check/california-veterans-cemetery-modesto/,,,,
93722,99183,90373,Missouri Republicans passed a bill to lower the minimum wage in St. Louis from $10 an hour to $7.70.,genuine,true,true,Snopes,2018-07-25T13:05:56,['employment'],1,19,https://www.snopes.com/fact-check/missouri-republicans-pass-law-lowering-minimum-wage/,,,,
93830,98618,90479,"If Democrats gain a majority in the House of Representatives, Maxine Waters could become chair of a committee that has the power to subpoena President Trump's bank records.",genuine,true,true,Snopes,2018-07-02T14:06:34,['banking'],1,28,https://www.snopes.com/fact-check/maxine-waters-subpoena-trump/,,,,
93835,96504,90484,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",genuine,true,true,Snopes,2018-06-22T09:09:23,['employment'],1,23,https://www.snopes.com/fact-check/is-trump-administration-southwest-key-458-million/,,,,
93876,89707,90524,"Comedian and talk show host Bill Maher said he hopes an economic recession will occur because it's a way to get rid of President Trump.""",genuine,true,true,Snopes,2018-06-13T12:11:48,['macroeconomy'],1,25,https://www.snopes.com/fact-check/bill-maher-recession-get-rid-trump/,,,,
93925,100886,90572,"Economist Paul Krugman wrote that by 2005, it would become clear that the Internet's effect on the economy is no greater than the fax machine's.",genuine,true,true,Snopes,2018-06-07T12:19:03,['macroeconomy'],1,25,https://www.snopes.com/fact-check/paul-krugman-internets-effect-economy/,,,,
93945,105354,90592,"In May 2018 President Trump donated one-fourth of his $400,000-per-year salary to the Department of Veterans Affairs.",genuine,true,true,Snopes,2018-06-04T13:22:51,['employment'],1,17,https://www.snopes.com/fact-check/trump-donate-salary-va/,,,,
94150,88778,90792,"Article 54 of Obamacare stipulates 30 percent of seniors' social security payments will be ""diverted"" to pay for insurance for undocumented immigrants as of 1 May 2018.",misleading,false,false,Snopes,2018-04-16T07:19:02,['pension'],1,27,https://www.snopes.com/fact-check/article-54-of-obamacare/,,,,
94281,90687,90919,Billionaire investor and former Trump adviser Carl Icahn sold off approximately $30 million worth of stock in a steel-dependent company in the weeks leading up to the president's announcement of tariffs on steel imports.,genuine,true,true,Snopes,2018-03-07T14:00:23,['trade'],1,34,https://www.snopes.com/fact-check/carl-icahn-stock-steel-tariffs/,,,,
94289,96472,90927,The U.S. has a global trade deficit of $800 billion.,misleading,false,false,Snopes,2018-03-09T08:20:10,"['deficit', 'trade']",2,10,https://www.snopes.com/fact-check/is-the-u-s-global-trade-deficit-really-800-billion/,,,,
94317,100160,90954,The NRA is a tax-exempt nonprofit organization.,genuine,true,true,Snopes,2018-02-23T16:04:16,['tax'],1,7,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/,,,,
94427,89038,91061,Star football player Brian Banks was convicted of raping a woman who confessed on Facebook that she fabricated her accusation -- after he served six years in prison.,genuine,mostly true,partially true,Snopes,2018-02-02T16:36:35,['banking'],1,28,https://www.snopes.com/fact-check/banks-wrongfully-convicted-rape/,,,,
94487,104945,91116,"In January 2018, Senator Tom Cotton called for drug testing for Social Security recipients.",misleading,false,false,Snopes,2018-01-24T12:56:34,['pension'],1,14,https://www.snopes.com/fact-check/tom-cotton-drug-testing/,,,,
94578,102892,91207,Seattle has imposed an excise tax on the distributors of sweetened drinks.,genuine,true,true,Snopes,2018-01-06T12:17:22,['tax'],1,12,https://www.snopes.com/fact-check/seattle-tax-sweetened-drinks/,,,,
94596,99618,91225,"House Minority Leader Nancy Pelosi tweeted that she was disgusted with ""President"" Trump after the passage of a tax reform bill.",misleading,false,false,Snopes,2017-12-29T11:17:56,['tax'],1,21,https://www.snopes.com/fact-check/nancy-pelosi-disgusted-trump-tweet/,,,,
94623,101404,91252,President Trump said police and firefighters make too much money in order to justify eliminating some of their tax deductions.,misleading,false,false,Snopes,2017-12-27T11:11:09,['tax'],1,20,https://www.snopes.com/fact-check/police-officers-firefighters-too-much-money/,,,,
94660,104126,91288,The Tax Cuts and Jobs Act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters.,genuine,true,true,Snopes,2017-12-08T14:06:03,"['tax', 'company_finance']",2,26,https://www.snopes.com/fact-check/tax-bill-deduction-losses-wildfires/,,,,
94673,104128,91301,"Under the 2017 tax overhaul legislation currently making its way through Congress, all deductions for business-related expenses incurred by small business owners and the self-employed would be eliminated.",misleading,false,false,Snopes,2017-12-04T13:29:13,['tax'],1,28,https://www.snopes.com/fact-check/tax-bill-small-business-deductions/,,,,
94682,104127,91310,"The 2017 tax reform bill eliminates personal deductions for state and local taxes , while offering tax breaks for parents who send their children to private schools.",genuine,true,true,Snopes,2017-12-05T18:17:42,['tax'],1,27,https://www.snopes.com/fact-check/tax-bill-private-schools/,,,,
94684,92509,91312,The Jacksonville Jaguars filed for bankruptcy in December 2017 after NFL fans boycotted the league due to player protests.,misleading,false,false,Snopes,2017-12-06T09:09:23,['financial_distress'],1,19,https://www.snopes.com/fact-check/did-nfl-team-declare-bankruptcy-protests/,,,,
94692,104131,91320,Tax reform plans proposed by House and Senate Republicans in November 2017 would remove the deduction for employee discounts.,misleading,false,false,Snopes,2017-11-29T12:19:44,['tax'],1,19,https://www.snopes.com/fact-check/tax-plan-employee-discounts/,,,,
94715,95046,91342,"The 2017 GOP tax overhaul plan includes language that attempts to codify ""fetal personhood.""",genuine,mostly true,partially true,Snopes,2017-11-16T15:47:39,['tax'],1,14,https://www.snopes.com/fact-check/gop-tax-bill-fetal-personhood-legislation/,,,,
94716,92827,91343,The Republican-sponsored Tax Cuts and Jobs Act includes a deduction benefitting golf course owners.,genuine,true,true,Snopes,2017-11-17T10:41:38,['tax'],1,14,https://www.snopes.com/fact-check/does-the-republican-tax-bill-include-a-loophole-benefitting-golf-course-owners/,,,,
94838,103113,91464,"The phrase ""a shot of whiskey"" originated in the Old West, as a single bullet was worth roughly the same as the drink and often substituted for currency.",misleading,false,false,Snopes,2017-10-14T15:39:34,['currency'],1,28,https://www.snopes.com/fact-check/shot-whiskey-origin/,,,,
94867,102710,91493,"Press Secretary Sarah Sanders said that President Trump's tax returns were being kept ""underneath President Obama's college records"" and ""his passport application"" where nobody would find them.",misleading,false,false,Snopes,2017-09-28T12:38:02,['tax'],1,27,https://www.snopes.com/fact-check/sarah-sanders-trump-tax-returns-obama-conspiracy-theories/,,,,
94931,90515,91557,"Homeowners affected by hurricanes are allowed, under certain circumstances, to delay their mortgage payments.",genuine,true,true,Snopes,2017-09-15T16:03:41,['interest_mortgage'],1,14,https://www.snopes.com/fact-check/can-hurricane-victims-delay-their-mortgage-payments/,,,,
95075,99711,91699,"The national debt saw a ""surprising"" decline of $102 billion between 20 January and 27 July 2017.",genuine,true,true,Snopes,2017-08-14T14:19:51,['debt'],1,17,https://www.snopes.com/fact-check/national-debt-trump/,,,,
95139,100262,91763,"Former President Obama said the U.S. owes him a ""debt of gratitude"" for his leadership.",misleading,false,false,Snopes,2017-07-19T10:56:09,['debt'],1,15,https://www.snopes.com/fact-check/obama-country-owes-gratitude/,,,,
95224,88901,91847,"Despite arguing that government benefits constitute an immoral redistribution of wealth, Ayn Rand received Social Security payouts later in life.",genuine,true,true,Snopes,2017-06-23T16:38:06,['pension'],1,20,https://www.snopes.com/fact-check/ayn-rand-social-security/,,,,
95273,102274,91896,The city of Richmond is evicting low-income residents to decrease the municipal poverty rate.,misleading,false,false,Snopes,2017-06-11T07:48:38,['income'],1,14,https://www.snopes.com/fact-check/richmond-relocation-poverty/,,,,
95325,100919,91947,Consumers are not obligated to pay back debt that creditors have written off and sold.,misleading,false,false,Snopes,2017-06-02T14:54:51,['debt'],1,15,https://www.snopes.com/fact-check/paying-sold-debt/,,,,
95532,93599,92147,"Eric Trump said his father planned to ""cancel"" taxes on wealthy people.",misleading,false,false,Snopes,2017-04-17T15:14:12,['tax'],1,12,https://www.snopes.com/fact-check/eric-trump-cancel-taxes-wealthy/,,,,
95637,96390,92252,"The IRS gave preferential ""fast tracking"" for tax exempt status to After School Satan clubs run by the Satanic Temple.",misleading,false,false,Snopes,2017-03-28T20:50:14,['tax'],1,20,https://www.snopes.com/fact-check/irs-satan-clubs/,,,,
95651,104975,92266,Tom Price said that it was 'better for our budget if cancer patients die more quickly.',misleading,false,false,Snopes,2017-03-17T13:37:50,['budget'],1,16,https://www.snopes.com/fact-check/tom-price-cancer-patients/,,,,
95762,100087,92375,Retail chain Nordstrom filed for Chapter 11 bankruptcy after Scott Baio boycotts.,misleading,false,false,Snopes,2017-02-15T18:17:58,['financial_distress'],1,12,https://www.snopes.com/fact-check/nordstrom-chapter-11-baio-boycott/,,,,
95830,105627,92441,"Donald Trump signed an executive order naming climate change as a threat ""both to the economy and national security.""",misleading,false,false,Snopes,2017-02-01T17:54:25,['macroeconomy'],1,19,https://www.snopes.com/fact-check/trump-order-climate-change/,,,,
95847,105403,92458,"President Trump filed for re-election early, which means non-profits can't criticize him without losing their tax-exempt status.",misleading,false,false,Snopes,2017-02-01T15:55:51,"['tax', 'company_finance']",2,17,https://www.snopes.com/fact-check/trump-filed-reelection-stop-political-speech-nonprofits/,,,,
96065,105961,92669,"Representative Mick Mulvaney, who was recently selected as the Trump administration's nominee for director of the Office of Management and Budget, one posed the question ""Do we really need government-funded research at all?"" on Facebook.",genuine,true,true,Snopes,2016-12-20T16:53:36,['budget'],1,35,https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,,,,
96088,99145,92692,The Minnesota Vikings opened Bank Stadium to shelter the homeless on a frigid night in December 2016.,misleading,false,false,Snopes,2016-12-19T08:44:18,['banking'],1,17,https://www.snopes.com/fact-check/minnesota-vikings-open-their-stadium-to-shelter-the-homeless/,,,,
