pair_id,split,dataset,repetition,seed
round2_snopes_019,train,factors_finance,6,66
politifact_013,train,factors_finance,6,66
politifact_182,train,factors_finance,6,66
round2_snopes_004,train,factors_finance,6,66
grass_fact_check_010,train,factors_finance,6,66
politifact_179,train,factors_finance,6,66
politifact_192,train,factors_finance,6,66
politifact_100,train,factors_finance,6,66
politifact_173,train,factors_finance,6,66
dubawa_006,train,factors_finance,6,66
politifact_025,train,factors_finance,6,66
politifact_108,train,factors_finance,6,66
politifact_158,train,factors_finance,6,66
politifact_196,train,factors_finance,6,66
politifact_043,train,factors_finance,6,66
politifact_102,train,factors_finance,6,66
politifact_082,train,factors_finance,6,66
politifact_099,train,factors_finance,6,66
round2_snopes_006,train,factors_finance,6,66
snopes_018,train,factors_finance,6,66
politifact_149,train,factors_finance,6,66
politifact_141,train,factors_finance,6,66
politifact_174,train,factors_finance,6,66
politifact_007,train,factors_finance,6,66
politifact_011,train,factors_finance,6,66
politifact_031,train,factors_finance,6,66
round2_grass_fact_check_008,train,factors_finance,6,66
round2_grass_fact_check_001,train,factors_finance,6,66
politifact_146,train,factors_finance,6,66
politifact_038,train,factors_finance,6,66
round2_africa_check_005,train,factors_finance,6,66
snopes_046,train,factors_finance,6,66
grass_fact_check_001,train,factors_finance,6,66
politifact_195,train,factors_finance,6,66
politifact_072,train,factors_finance,6,66
factcheckni_001,train,factors_finance,6,66
snopes_060,validation,factors_finance,6,66
politifact_185,validation,factors_finance,6,66
dubawa_004,validation,factors_finance,6,66
politifact_056,validation,factors_finance,6,66
round2_africa_check_015,validation,factors_finance,6,66
politifact_006,validation,factors_finance,6,66
politifact_151,validation,factors_finance,6,66
politifact_086,validation,factors_finance,6,66
politifact_010,validation,factors_finance,6,66
politifact_089,validation,factors_finance,6,66
grass_fact_check_009,validation,factors_finance,6,66
snopes_079,validation,factors_finance,6,66
politifact_097,validation,factors_finance,6,66
politifact_163,validation,factors_finance,6,66
snopes_008,validation,factors_finance,6,66
round2_snopes_007,validation,factors_finance,6,66
snopes_030,validation,factors_finance,6,66
snopes_056,validation,factors_finance,6,66
politifact_165,validation,factors_finance,6,66
politifact_001,validation,factors_finance,6,66
round2_africa_check_010,validation,factors_finance,6,66
politifact_094,validation,factors_finance,6,66
politifact_058,validation,factors_finance,6,66
politifact_057,validation,factors_finance,6,66
politifact_137,validation,factors_finance,6,66
grass_fact_check_005,validation,factors_finance,6,66
grass_fact_check_004,test,factors_finance,6,66
round2_snopes_005,test,factors_finance,6,66
politifact_153,test,factors_finance,6,66
politifact_156,test,factors_finance,6,66
round2_snopes_003,test,factors_finance,6,66
politifact_008,test,factors_finance,6,66
politifact_193,test,factors_finance,6,66
politifact_030,test,factors_finance,6,66
snopes_053,test,factors_finance,6,66
grass_fact_check_012,test,factors_finance,6,66
politifact_019,test,factors_finance,6,66
politifact_021,test,factors_finance,6,66
round2_snopes_012,test,factors_finance,6,66
politifact_023,test,factors_finance,6,66
politifact_133,test,factors_finance,6,66
snopes_061,test,factors_finance,6,66
politifact_198,test,factors_finance,6,66
politifact_062,test,factors_finance,6,66
politifact_189,test,factors_finance,6,66
politifact_027,test,factors_finance,6,66
round2_africa_check_011,test,factors_finance,6,66
politifact_144,test,factors_finance,6,66
round2_snopes_017,test,factors_finance,6,66
snopes_044,test,factors_finance,6,66
politifact_093,test,factors_finance,6,66
politifact_121,test,factors_finance,6,66
round2_africa_check_008,train,factors_finance,7,77
snopes_077,train,factors_finance,7,77
grass_fact_check_015,train,factors_finance,7,77
politifact_048,train,factors_finance,7,77
politifact_066,train,factors_finance,7,77
politifact_036,train,factors_finance,7,77
round2_africa_check_002,train,factors_finance,7,77
round2_snopes_006,train,factors_finance,7,77
politifact_169,train,factors_finance,7,77
politifact_107,train,factors_finance,7,77
politifact_097,train,factors_finance,7,77
snopes_052,train,factors_finance,7,77
politifact_004,train,factors_finance,7,77
politifact_065,train,factors_finance,7,77
politifact_145,train,factors_finance,7,77
politifact_015,train,factors_finance,7,77
politifact_071,train,factors_finance,7,77
dubawa_001,train,factors_finance,7,77
snopes_008,train,factors_finance,7,77
politifact_021,train,factors_finance,7,77
politifact_086,train,factors_finance,7,77
round2_grass_fact_check_008,train,factors_finance,7,77
grass_fact_check_005,train,factors_finance,7,77
politifact_084,train,factors_finance,7,77
politifact_011,train,factors_finance,7,77
africa_check_013,train,factors_finance,7,77
politifact_022,train,factors_finance,7,77
snopes_062,train,factors_finance,7,77
politifact_110,train,factors_finance,7,77
politifact_123,train,factors_finance,7,77
politifact_034,train,factors_finance,7,77
snopes_044,train,factors_finance,7,77
snopes_030,train,factors_finance,7,77
snopes_038,train,factors_finance,7,77
africa_check_012,train,factors_finance,7,77
snopes_056,train,factors_finance,7,77
round2_grass_fact_check_002,train,factors_finance,7,77
round2_grass_fact_check_004,train,factors_finance,7,77
politifact_128,train,factors_finance,7,77
snopes_043,train,factors_finance,7,77
politifact_045,train,factors_finance,7,77
dubawa_003,train,factors_finance,7,77
politifact_194,train,factors_finance,7,77
round2_snopes_008,train,factors_finance,7,77
politifact_164,train,factors_finance,7,77
politifact_157,train,factors_finance,7,77
politifact_147,train,factors_finance,7,77
politifact_111,train,factors_finance,7,77
snopes_001,train,factors_finance,7,77
factcheckni_003,train,factors_finance,7,77
round2_snopes_013,train,factors_finance,7,77
politifact_153,train,factors_finance,7,77
politifact_173,train,factors_finance,7,77
politifact_187,train,factors_finance,7,77
check_your_fact_001,train,factors_finance,7,77
round2_snopes_011,train,factors_finance,7,77
round2_snopes_020,train,factors_finance,7,77
grass_fact_check_008,train,factors_finance,7,77
grass_fact_check_010,train,factors_finance,7,77
politifact_131,train,factors_finance,7,77
politifact_083,train,factors_finance,7,77
politifact_188,train,factors_finance,7,77
grass_fact_check_002,train,factors_finance,7,77
politifact_056,train,factors_finance,7,77
politifact_152,train,factors_finance,7,77
politifact_047,train,factors_finance,7,77
politifact_042,train,factors_finance,7,77
politifact_052,train,factors_finance,7,77
politifact_037,train,factors_finance,7,77
politifact_085,train,factors_finance,7,77
politifact_159,train,factors_finance,7,77
politifact_008,train,factors_finance,7,77
politifact_192,train,factors_finance,7,77
round2_africa_check_014,train,factors_finance,7,77
politifact_171,train,factors_finance,7,77
politifact_094,train,factors_finance,7,77
politifact_102,train,factors_finance,7,77
politifact_156,train,factors_finance,7,77
politifact_174,train,factors_finance,7,77
round2_snopes_017,train,factors_finance,7,77
snopes_010,train,factors_finance,7,77
politifact_090,train,factors_finance,7,77
politifact_140,train,factors_finance,7,77
round2_africa_check_015,train,factors_finance,7,77
grass_fact_check_001,train,factors_finance,7,77
politifact_129,train,factors_finance,7,77
snopes_066,train,factors_finance,7,77
snopes_053,train,factors_finance,7,77
politifact_124,train,factors_finance,7,77
politifact_091,train,factors_finance,7,77
politifact_024,train,factors_finance,7,77
politifact_080,train,factors_finance,7,77
politifact_051,train,factors_finance,7,77
snopes_079,train,factors_finance,7,77
politifact_136,train,factors_finance,7,77
politifact_158,train,factors_finance,7,77
politifact_005,train,factors_finance,7,77
snopes_058,train,factors_finance,7,77
politifact_088,train,factors_finance,7,77
snopes_075,train,factors_finance,7,77
politifact_006,train,factors_finance,7,77
politifact_035,train,factors_finance,7,77
politifact_163,train,factors_finance,7,77
round2_snopes_019,train,factors_finance,7,77
politifact_195,train,factors_finance,7,77
politifact_121,train,factors_finance,7,77
dubawa_004,train,factors_finance,7,77
politifact_093,train,factors_finance,7,77
politifact_092,train,factors_finance,7,77
politifact_168,train,factors_finance,7,77
politifact_109,train,factors_finance,7,77
politifact_139,train,factors_finance,7,77
snopes_055,train,factors_finance,7,77
snopes_021,train,factors_finance,7,77
politifact_126,train,factors_finance,7,77
newsmeter_001,train,factors_finance,7,77
snopes_057,train,factors_finance,7,77
round2_africa_check_001,train,factors_finance,7,77
politifact_012,train,factors_finance,7,77
politifact_058,train,factors_finance,7,77
politifact_144,train,factors_finance,7,77
politifact_016,train,factors_finance,7,77
round2_snopes_010,train,factors_finance,7,77
politifact_105,train,factors_finance,7,77
snopes_045,train,factors_finance,7,77
snopes_004,train,factors_finance,7,77
grass_fact_check_004,train,factors_finance,7,77
snopes_046,train,factors_finance,7,77
politifact_038,train,factors_finance,7,77
politifact_120,train,factors_finance,7,77
politifact_017,train,factors_finance,7,77
grass_fact_check_026,train,factors_finance,7,77
politifact_046,train,factors_finance,7,77
politifact_013,train,factors_finance,7,77
politifact_014,train,factors_finance,7,77
politifact_108,train,factors_finance,7,77
politifact_170,train,factors_finance,7,77
politifact_185,train,factors_finance,7,77
politifact_077,train,factors_finance,7,77
factcheckni_001,train,factors_finance,7,77
politifact_179,train,factors_finance,7,77
round2_snopes_012,train,factors_finance,7,77
grass_fact_check_024,train,factors_finance,7,77
politifact_114,train,factors_finance,7,77
politifact_025,train,factors_finance,7,77
round2_grass_fact_check_005,train,factors_finance,7,77
politifact_189,train,factors_finance,7,77
politifact_040,train,factors_finance,7,77
politifact_100,train,factors_finance,7,77
round2_grass_fact_check_006,train,factors_finance,7,77
politifact_134,train,factors_finance,7,77
dubawa_002,train,factors_finance,7,77
snopes_061,train,factors_finance,7,77
round2_grass_fact_check_007,train,factors_finance,7,77
politifact_057,train,factors_finance,7,77
snopes_065,train,factors_finance,7,77
snopes_002,train,factors_finance,7,77
politifact_142,train,factors_finance,7,77
snopes_049,train,factors_finance,7,77
politifact_095,train,factors_finance,7,77
politifact_176,train,factors_finance,7,77
politifact_041,train,factors_finance,7,77
politifact_148,train,factors_finance,7,77
politifact_059,train,factors_finance,7,77
snopes_018,train,factors_finance,7,77
dubawa_006,train,factors_finance,7,77
politifact_125,train,factors_finance,7,77
politifact_143,train,factors_finance,7,77
snopes_054,train,factors_finance,7,77
politifact_031,train,factors_finance,7,77
round2_grass_fact_check_001,train,factors_finance,7,77
snopes_014,train,factors_finance,7,77
round2_snopes_003,train,factors_finance,7,77
snopes_029,train,factors_finance,7,77
politifact_072,train,factors_finance,7,77
snopes_041,train,factors_finance,7,77
politifact_155,train,factors_finance,7,77
politifact_009,train,factors_finance,7,77
politifact_070,train,factors_finance,7,77
politifact_003,train,factors_finance,7,77
politifact_200,train,factors_finance,7,77
politifact_019,train,factors_finance,7,77
politifact_001,train,factors_finance,7,77
politifact_050,train,factors_finance,7,77
politifact_196,train,factors_finance,7,77
grass_fact_check_025,train,factors_finance,7,77
politifact_198,train,factors_finance,7,77
snopes_023,train,factors_finance,7,77
politifact_075,train,factors_finance,7,77
politifact_078,train,factors_finance,7,77
politifact_141,train,factors_finance,7,77
politifact_082,train,factors_finance,7,77
round2_snopes_001,train,factors_finance,7,77
politifact_039,train,factors_finance,7,77
snopes_048,train,factors_finance,7,77
politifact_112,train,factors_finance,7,77
round2_snopes_007,train,factors_finance,7,77
politifact_186,train,factors_finance,7,77
politifact_062,train,factors_finance,7,77
politifact_033,train,factors_finance,7,77
politifact_180,train,factors_finance,7,77
round2_snopes_004,train,factors_finance,7,77
politifact_119,train,factors_finance,7,77
snopes_006,train,factors_finance,7,77
dubawa_005,train,factors_finance,7,77
round2_africa_check_013,train,factors_finance,7,77
politifact_127,train,factors_finance,7,77
politifact_130,train,factors_finance,7,77
snopes_019,train,factors_finance,7,77
politifact_067,validation,factors_finance,7,77
politifact_049,validation,factors_finance,7,77
politifact_190,validation,factors_finance,7,77
round2_africa_check_003,validation,factors_finance,7,77
round2_snopes_005,validation,factors_finance,7,77
politifact_137,validation,factors_finance,7,77
politifact_115,validation,factors_finance,7,77
politifact_007,validation,factors_finance,7,77
round2_snopes_015,validation,factors_finance,7,77
round2_africa_check_005,validation,factors_finance,7,77
snopes_060,validation,factors_finance,7,77
politifact_026,validation,factors_finance,7,77
snopes_063,validation,factors_finance,7,77
politifact_149,validation,factors_finance,7,77
politifact_133,validation,factors_finance,7,77
grass_fact_check_009,validation,factors_finance,7,77
politifact_079,validation,factors_finance,7,77
politifact_096,validation,factors_finance,7,77
politifact_182,validation,factors_finance,7,77
politifact_081,validation,factors_finance,7,77
politifact_099,validation,factors_finance,7,77
politifact_183,validation,factors_finance,7,77
politifact_184,validation,factors_finance,7,77
politifact_027,validation,factors_finance,7,77
snopes_039,validation,factors_finance,7,77
round2_snopes_002,validation,factors_finance,7,77
politifact_068,test,factors_finance,7,77
africa_check_017,test,factors_finance,7,77
politifact_043,test,factors_finance,7,77
politifact_069,test,factors_finance,7,77
politifact_064,test,factors_finance,7,77
politifact_089,test,factors_finance,7,77
politifact_199,test,factors_finance,7,77
politifact_023,test,factors_finance,7,77
grass_fact_check_007,test,factors_finance,7,77
grass_fact_check_012,test,factors_finance,7,77
politifact_053,test,factors_finance,7,77
politifact_073,test,factors_finance,7,77
politifact_135,test,factors_finance,7,77
politifact_030,test,factors_finance,7,77
grass_fact_check_020,test,factors_finance,7,77
politifact_010,test,factors_finance,7,77
politifact_151,test,factors_finance,7,77
politifact_146,test,factors_finance,7,77
politifact_193,test,factors_finance,7,77
politifact_060,test,factors_finance,7,77
snopes_024,test,factors_finance,7,77
round2_africa_check_010,test,factors_finance,7,77
round2_africa_check_011,test,factors_finance,7,77
round2_grass_fact_check_003,test,factors_finance,7,77
politifact_165,test,factors_finance,7,77
snopes_037,test,factors_finance,7,77
snopes_063,train,factors_finance,8,88
politifact_119,train,factors_finance,8,88
round2_grass_fact_check_008,train,factors_finance,8,88
politifact_094,train,factors_finance,8,88
politifact_043,train,factors_finance,8,88
politifact_030,train,factors_finance,8,88
politifact_004,train,factors_finance,8,88
politifact_146,train,factors_finance,8,88
africa_check_012,train,factors_finance,8,88
politifact_111,train,factors_finance,8,88
politifact_199,train,factors_finance,8,88
politifact_148,train,factors_finance,8,88
snopes_044,train,factors_finance,8,88
politifact_017,train,factors_finance,8,88
politifact_124,train,factors_finance,8,88
politifact_070,train,factors_finance,8,88
politifact_051,train,factors_finance,8,88
politifact_079,train,factors_finance,8,88
round2_snopes_001,train,factors_finance,8,88
round2_snopes_011,train,factors_finance,8,88
politifact_176,train,factors_finance,8,88
round2_snopes_010,train,factors_finance,8,88
politifact_164,train,factors_finance,8,88
snopes_019,train,factors_finance,8,88
snopes_045,train,factors_finance,8,88
round2_snopes_002,train,factors_finance,8,88
snopes_079,train,factors_finance,8,88
politifact_068,train,factors_finance,8,88
politifact_086,train,factors_finance,8,88
snopes_061,train,factors_finance,8,88
dubawa_002,train,factors_finance,8,88
round2_snopes_006,train,factors_finance,8,88
grass_fact_check_007,train,factors_finance,8,88
politifact_140,train,factors_finance,8,88
politifact_015,train,factors_finance,8,88
grass_fact_check_026,train,factors_finance,8,88
politifact_059,train,factors_finance,8,88
politifact_083,train,factors_finance,8,88
politifact_001,train,factors_finance,8,88
round2_africa_check_003,train,factors_finance,8,88
politifact_196,train,factors_finance,8,88
politifact_158,train,factors_finance,8,88
politifact_031,train,factors_finance,8,88
politifact_193,train,factors_finance,8,88
politifact_105,train,factors_finance,8,88
politifact_078,train,factors_finance,8,88
politifact_188,train,factors_finance,8,88
politifact_093,train,factors_finance,8,88
snopes_046,train,factors_finance,8,88
politifact_023,train,factors_finance,8,88
politifact_036,train,factors_finance,8,88
politifact_099,train,factors_finance,8,88
politifact_053,train,factors_finance,8,88
snopes_077,train,factors_finance,8,88
politifact_151,train,factors_finance,8,88
politifact_071,train,factors_finance,8,88
dubawa_001,train,factors_finance,8,88
round2_africa_check_005,train,factors_finance,8,88
politifact_125,train,factors_finance,8,88
politifact_143,train,factors_finance,8,88
politifact_046,train,factors_finance,8,88
politifact_120,train,factors_finance,8,88
politifact_130,train,factors_finance,8,88
grass_fact_check_002,train,factors_finance,8,88
politifact_019,train,factors_finance,8,88
politifact_128,train,factors_finance,8,88
politifact_069,train,factors_finance,8,88
politifact_169,train,factors_finance,8,88
snopes_029,train,factors_finance,8,88
snopes_057,train,factors_finance,8,88
politifact_189,train,factors_finance,8,88
politifact_186,train,factors_finance,8,88
politifact_137,train,factors_finance,8,88
round2_snopes_004,train,factors_finance,8,88
politifact_058,train,factors_finance,8,88
round2_grass_fact_check_003,train,factors_finance,8,88
politifact_037,train,factors_finance,8,88
grass_fact_check_009,train,factors_finance,8,88
politifact_034,train,factors_finance,8,88
politifact_024,train,factors_finance,8,88
snopes_004,train,factors_finance,8,88
snopes_041,train,factors_finance,8,88
politifact_168,train,factors_finance,8,88
grass_fact_check_008,train,factors_finance,8,88
politifact_025,train,factors_finance,8,88
grass_fact_check_015,train,factors_finance,8,88
snopes_018,train,factors_finance,8,88
politifact_064,train,factors_finance,8,88
politifact_047,train,factors_finance,8,88
politifact_042,train,factors_finance,8,88
politifact_057,train,factors_finance,8,88
check_your_fact_001,train,factors_finance,8,88
politifact_149,train,factors_finance,8,88
politifact_022,train,factors_finance,8,88
round2_africa_check_015,train,factors_finance,8,88
politifact_073,train,factors_finance,8,88
politifact_127,train,factors_finance,8,88
politifact_091,train,factors_finance,8,88
politifact_097,train,factors_finance,8,88
politifact_077,train,factors_finance,8,88
snopes_066,train,factors_finance,8,88
grass_fact_check_004,train,factors_finance,8,88
politifact_142,train,factors_finance,8,88
politifact_049,train,factors_finance,8,88
snopes_075,train,factors_finance,8,88
dubawa_005,train,factors_finance,8,88
politifact_085,train,factors_finance,8,88
snopes_024,train,factors_finance,8,88
round2_grass_fact_check_007,train,factors_finance,8,88
snopes_030,train,factors_finance,8,88
politifact_006,train,factors_finance,8,88
politifact_179,train,factors_finance,8,88
politifact_075,train,factors_finance,8,88
politifact_159,train,factors_finance,8,88
politifact_145,train,factors_finance,8,88
politifact_010,train,factors_finance,8,88
politifact_062,train,factors_finance,8,88
snopes_043,train,factors_finance,8,88
politifact_066,train,factors_finance,8,88
round2_grass_fact_check_002,train,factors_finance,8,88
politifact_092,train,factors_finance,8,88
politifact_081,train,factors_finance,8,88
grass_fact_check_012,train,factors_finance,8,88
politifact_072,train,factors_finance,8,88
grass_fact_check_010,train,factors_finance,8,88
round2_snopes_003,train,factors_finance,8,88
politifact_170,train,factors_finance,8,88
politifact_082,train,factors_finance,8,88
politifact_050,train,factors_finance,8,88
politifact_152,train,factors_finance,8,88
politifact_115,train,factors_finance,8,88
snopes_058,train,factors_finance,8,88
politifact_045,train,factors_finance,8,88
politifact_090,train,factors_finance,8,88
politifact_110,train,factors_finance,8,88
politifact_003,train,factors_finance,8,88
politifact_135,train,factors_finance,8,88
politifact_038,train,factors_finance,8,88
politifact_139,train,factors_finance,8,88
politifact_021,train,factors_finance,8,88
politifact_012,train,factors_finance,8,88
round2_snopes_015,train,factors_finance,8,88
round2_africa_check_002,train,factors_finance,8,88
round2_snopes_017,train,factors_finance,8,88
grass_fact_check_024,train,factors_finance,8,88
politifact_144,train,factors_finance,8,88
politifact_174,train,factors_finance,8,88
politifact_107,train,factors_finance,8,88
politifact_129,train,factors_finance,8,88
politifact_171,train,factors_finance,8,88
snopes_052,train,factors_finance,8,88
factcheckni_003,train,factors_finance,8,88
politifact_185,train,factors_finance,8,88
politifact_096,train,factors_finance,8,88
politifact_014,train,factors_finance,8,88
round2_africa_check_014,train,factors_finance,8,88
politifact_112,train,factors_finance,8,88
politifact_067,train,factors_finance,8,88
politifact_147,train,factors_finance,8,88
politifact_133,train,factors_finance,8,88
round2_africa_check_011,train,factors_finance,8,88
dubawa_006,train,factors_finance,8,88
snopes_039,train,factors_finance,8,88
politifact_121,train,factors_finance,8,88
politifact_056,train,factors_finance,8,88
politifact_011,train,factors_finance,8,88
snopes_055,train,factors_finance,8,88
politifact_184,train,factors_finance,8,88
snopes_002,train,factors_finance,8,88
round2_snopes_008,train,factors_finance,8,88
politifact_080,train,factors_finance,8,88
politifact_173,train,factors_finance,8,88
snopes_056,train,factors_finance,8,88
politifact_190,train,factors_finance,8,88
politifact_108,train,factors_finance,8,88
politifact_095,train,factors_finance,8,88
politifact_114,train,factors_finance,8,88
politifact_183,train,factors_finance,8,88
politifact_165,train,factors_finance,8,88
grass_fact_check_001,train,factors_finance,8,88
politifact_027,train,factors_finance,8,88
politifact_131,train,factors_finance,8,88
snopes_038,train,factors_finance,8,88
politifact_155,train,factors_finance,8,88
dubawa_003,train,factors_finance,8,88
snopes_054,train,factors_finance,8,88
factcheckni_001,train,factors_finance,8,88
round2_snopes_005,train,factors_finance,8,88
politifact_026,train,factors_finance,8,88
round2_africa_check_013,train,factors_finance,8,88
grass_fact_check_025,train,factors_finance,8,88
politifact_005,train,factors_finance,8,88
politifact_039,train,factors_finance,8,88
snopes_037,train,factors_finance,8,88
politifact_007,train,factors_finance,8,88
politifact_198,train,factors_finance,8,88
politifact_163,train,factors_finance,8,88
politifact_126,train,factors_finance,8,88
snopes_006,train,factors_finance,8,88
snopes_049,train,factors_finance,8,88
politifact_157,train,factors_finance,8,88
politifact_102,train,factors_finance,8,88
politifact_048,train,factors_finance,8,88
round2_grass_fact_check_001,train,factors_finance,8,88
round2_snopes_007,train,factors_finance,8,88
round2_grass_fact_check_005,train,factors_finance,8,88
grass_fact_check_005,train,factors_finance,8,88
politifact_187,train,factors_finance,8,88
round2_africa_check_010,train,factors_finance,8,88
politifact_089,validation,factors_finance,8,88
snopes_008,validation,factors_finance,8,88
snopes_060,validation,factors_finance,8,88
round2_snopes_013,validation,factors_finance,8,88
round2_africa_check_001,validation,factors_finance,8,88
snopes_021,validation,factors_finance,8,88
snopes_053,validation,factors_finance,8,88
politifact_182,validation,factors_finance,8,88
africa_check_017,validation,factors_finance,8,88
politifact_123,validation,factors_finance,8,88
snopes_065,validation,factors_finance,8,88
politifact_040,validation,factors_finance,8,88
politifact_194,validation,factors_finance,8,88
round2_grass_fact_check_004,validation,factors_finance,8,88
snopes_048,validation,factors_finance,8,88
politifact_084,validation,factors_finance,8,88
politifact_134,validation,factors_finance,8,88
round2_snopes_012,validation,factors_finance,8,88
politifact_109,validation,factors_finance,8,88
dubawa_004,validation,factors_finance,8,88
politifact_052,validation,factors_finance,8,88
politifact_009,validation,factors_finance,8,88
politifact_035,validation,factors_finance,8,88
snopes_062,validation,factors_finance,8,88
politifact_200,validation,factors_finance,8,88
snopes_001,validation,factors_finance,8,88
politifact_041,test,factors_finance,8,88
politifact_060,test,factors_finance,8,88
round2_africa_check_008,test,factors_finance,8,88
politifact_141,test,factors_finance,8,88
politifact_192,test,factors_finance,8,88
politifact_088,test,factors_finance,8,88
politifact_153,test,factors_finance,8,88
politifact_008,test,factors_finance,8,88
politifact_013,test,factors_finance,8,88
snopes_023,test,factors_finance,8,88
snopes_010,test,factors_finance,8,88
politifact_136,test,factors_finance,8,88
politifact_016,test,factors_finance,8,88
politifact_065,test,factors_finance,8,88
politifact_100,test,factors_finance,8,88
politifact_180,test,factors_finance,8,88
snopes_014,test,factors_finance,8,88
round2_snopes_019,test,factors_finance,8,88
politifact_195,test,factors_finance,8,88
africa_check_013,test,factors_finance,8,88
round2_snopes_020,test,factors_finance,8,88
round2_grass_fact_check_006,test,factors_finance,8,88
politifact_156,test,factors_finance,8,88
grass_fact_check_020,test,factors_finance,8,88
politifact_033,test,factors_finance,8,88
newsmeter_001,test,factors_finance,8,88
snopes_053,train,factors_finance,9,99
politifact_025,train,factors_finance,9,99
politifact_075,train,factors_finance,9,99
politifact_026,train,factors_finance,9,99
politifact_008,train,factors_finance,9,99
round2_africa_check_014,train,factors_finance,9,99
snopes_039,train,factors_finance,9,99
round2_snopes_013,train,factors_finance,9,99
snopes_058,train,factors_finance,9,99
politifact_146,train,factors_finance,9,99
politifact_048,train,factors_finance,9,99
dubawa_001,train,factors_finance,9,99
politifact_179,train,factors_finance,9,99
grass_fact_check_024,train,factors_finance,9,99
politifact_088,train,factors_finance,9,99
politifact_144,train,factors_finance,9,99
round2_africa_check_008,train,factors_finance,9,99
politifact_190,train,factors_finance,9,99
politifact_062,train,factors_finance,9,99
politifact_091,train,factors_finance,9,99
round2_snopes_019,train,factors_finance,9,99
politifact_040,train,factors_finance,9,99
politifact_036,train,factors_finance,9,99
snopes_061,train,factors_finance,9,99
snopes_010,train,factors_finance,9,99
politifact_169,train,factors_finance,9,99
politifact_127,train,factors_finance,9,99
politifact_009,train,factors_finance,9,99
round2_grass_fact_check_007,train,factors_finance,9,99
round2_snopes_012,train,factors_finance,9,99
politifact_080,train,factors_finance,9,99
politifact_184,train,factors_finance,9,99
grass_fact_check_012,train,factors_finance,9,99
round2_snopes_017,train,factors_finance,9,99
round2_snopes_006,train,factors_finance,9,99
politifact_086,train,factors_finance,9,99
politifact_092,train,factors_finance,9,99
politifact_094,train,factors_finance,9,99
politifact_017,train,factors_finance,9,99
snopes_052,train,factors_finance,9,99
snopes_055,train,factors_finance,9,99
snopes_077,train,factors_finance,9,99
grass_fact_check_010,train,factors_finance,9,99
round2_africa_check_005,train,factors_finance,9,99
politifact_192,train,factors_finance,9,99
politifact_012,train,factors_finance,9,99
politifact_100,train,factors_finance,9,99
politifact_174,train,factors_finance,9,99
politifact_111,train,factors_finance,9,99
politifact_073,train,factors_finance,9,99
snopes_062,train,factors_finance,9,99
snopes_018,train,factors_finance,9,99
politifact_022,train,factors_finance,9,99
politifact_019,train,factors_finance,9,99
politifact_058,train,factors_finance,9,99
politifact_134,train,factors_finance,9,99
snopes_006,train,factors_finance,9,99
grass_fact_check_007,train,factors_finance,9,99
politifact_105,train,factors_finance,9,99
politifact_198,train,factors_finance,9,99
politifact_004,train,factors_finance,9,99
politifact_121,train,factors_finance,9,99
grass_fact_check_025,train,factors_finance,9,99
snopes_023,train,factors_finance,9,99
politifact_185,train,factors_finance,9,99
politifact_011,train,factors_finance,9,99
snopes_060,train,factors_finance,9,99
politifact_042,train,factors_finance,9,99
dubawa_004,train,factors_finance,9,99
snopes_049,train,factors_finance,9,99
round2_grass_fact_check_005,train,factors_finance,9,99
politifact_038,train,factors_finance,9,99
politifact_003,train,factors_finance,9,99
snopes_043,train,factors_finance,9,99
politifact_133,train,factors_finance,9,99
snopes_041,train,factors_finance,9,99
politifact_193,train,factors_finance,9,99
politifact_072,train,factors_finance,9,99
politifact_013,train,factors_finance,9,99
round2_africa_check_002,train,factors_finance,9,99
politifact_051,train,factors_finance,9,99
round2_snopes_003,train,factors_finance,9,99
politifact_183,train,factors_finance,9,99
politifact_147,train,factors_finance,9,99
politifact_170,train,factors_finance,9,99
politifact_187,train,factors_finance,9,99
politifact_007,train,factors_finance,9,99
politifact_045,train,factors_finance,9,99
politifact_015,train,factors_finance,9,99
round2_grass_fact_check_003,train,factors_finance,9,99
grass_fact_check_020,train,factors_finance,9,99
politifact_140,train,factors_finance,9,99
politifact_107,train,factors_finance,9,99
round2_africa_check_003,train,factors_finance,9,99
grass_fact_check_002,train,factors_finance,9,99
politifact_065,train,factors_finance,9,99
politifact_176,train,factors_finance,9,99
politifact_143,train,factors_finance,9,99
politifact_152,train,factors_finance,9,99
politifact_031,train,factors_finance,9,99
politifact_196,train,factors_finance,9,99
politifact_053,train,factors_finance,9,99
factcheckni_001,train,factors_finance,9,99
politifact_070,train,factors_finance,9,99
politifact_139,train,factors_finance,9,99
politifact_120,train,factors_finance,9,99
round2_grass_fact_check_006,train,factors_finance,9,99
round2_snopes_007,train,factors_finance,9,99
politifact_085,train,factors_finance,9,99
round2_grass_fact_check_008,train,factors_finance,9,99
politifact_195,train,factors_finance,9,99
politifact_084,train,factors_finance,9,99
politifact_112,train,factors_finance,9,99
politifact_068,train,factors_finance,9,99
grass_fact_check_008,train,factors_finance,9,99
dubawa_003,train,factors_finance,9,99
politifact_156,train,factors_finance,9,99
round2_snopes_020,train,factors_finance,9,99
politifact_037,train,factors_finance,9,99
snopes_054,train,factors_finance,9,99
politifact_052,train,factors_finance,9,99
politifact_099,train,factors_finance,9,99
politifact_180,train,factors_finance,9,99
politifact_168,train,factors_finance,9,99
snopes_030,train,factors_finance,9,99
round2_snopes_005,train,factors_finance,9,99
politifact_158,train,factors_finance,9,99
