id,statement,binary_label,binary_label_name,label,label_name,split,original_split,matched_pair_id,broad_topic,subject,speaker,date,word_count,statement_normalised,matched_financial_subjects,matched_high_confidence_terms,matched_supporting_terms,financial_match_source
504,"Obama ""wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas.",1,genuine,4,mostly_true,validation,valid,validation_pair_0017,taxation,energy,john mccain,"June 17, 2008",23,obama wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas,,,profit;tax,multiple_text_signals
15896,"The state budget fully funds ""an initiative to provide free college tuition for illegal immigrants, while rejecting an increase in Tuition Assistance Program funding that would help middle-class families afford college.",1,genuine,4,mostly_true,validation,valid,validation_pair_0062,public_finance,education;state budget,john flanagan,"April 1, 2019",31,the state budget fully funds an initiative to provide free college tuition for illegal immigrants while rejecting an increase in tuition assistance program funding that would help middle class families afford college,state budget,state_budget,budget,high_confidence_and_subject
5630,"Says new figures he released showing Wisconsin job gains for 2011 are ""the final job numbers.",0,misleading,1,false,validation,valid,validation_pair_0074,labour_and_income,jobs;message machine 2012;workers,scott walker,"May 16, 2012",16,says new figures he released showing wisconsin job gains for 2011 are the final job numbers,jobs;workers,,job,subject_and_supporting_text
12642,"Says Democratic U.S. Senate candidate Russ Feingold ""voted over 250 times to raise taxes.",0,misleading,1,false,validation,valid,validation_pair_0043,taxation,taxes,americans for prosperity,"August 22, 2016",14,says democratic u s senate candidate russ feingold voted over 250 times to raise taxes,taxes,,tax,subject_and_supporting_text
10274,"The ""highest economic growth decade was the 1960s. Income tax rates were 90 percent.",1,genuine,4,mostly_true,validation,valid,validation_pair_0036,taxation,economy;taxes;punditfact,bill gates,"May 17, 2015",14,the highest economic growth decade was the 1960s income tax rates were 90 percent,economy;taxes,economic_growth;income_tax,economic;income;tax,high_confidence_and_subject
3892,China owns more of our bonds than do Americans.,0,misleading,1,false,validation,valid,validation_pair_0087,public_finance,china;deficit;economy,george allen,"July 2, 2011",9,china owns more of our bonds than do americans,deficit;economy,,bond,subject_and_supporting_text
8126,"The economy bled $24 billion"" due to the government shutdown.",1,genuine,4,mostly_true,validation,valid,validation_pair_0089,public_finance,economy;federal budget;health care;punditfact,doonesbury,"December 1, 2013",10,the economy bled 24 billion due to the government shutdown,economy;federal budget,,economy,subject_and_supporting_text
885,"The Republican leadership's budget proposal ""doesn't contain any numbers.",1,genuine,5,true,validation,valid,validation_pair_0087,public_finance,federal budget,robert gibbs,"March 26, 2009",9,the republican leadership s budget proposal doesn t contain any numbers,federal budget,,budget,subject_and_supporting_text
19834,Texans have some of the highest property taxes in the nation,1,genuine,4,mostly_true,validation,valid,validation_pair_0026,taxation,taxes,don huffines,"May 10, 2021",11,texans have some of the highest property taxes in the nation,taxes,property_tax,tax,high_confidence_and_subject
4681,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,1,genuine,5,true,validation,valid,validation_pair_0073,labour_and_income,education;jobs,rick santorum,"November 29, 2011",16,says the unemployment rate for college graduates is 4 4 percent and over 10 percent for noncollege educated,jobs,unemployment_rate,unemployment,high_confidence_and_subject
2661,"Federal spending is ""the highest it's been as a share of our economy in 60 years (and) revenue is the lowest it's been as a share of our economy in 60 years.",1,genuine,5,true,validation,valid,validation_pair_0056,taxation,economy;federal budget;this week - abc news;taxes,kent conrad,"November 14, 2010",32,federal spending is the highest it s been as a share of our economy in 60 years and revenue is the lowest it s been as a share of our economy in 60 years,economy;federal budget;taxes,,economy;revenue;spending,subject_and_supporting_text
5207,"If we keep the minimum wage at the current level, then single-parent families earning the minimum wage at a full-time job will live in poverty in New Jersey.",1,genuine,5,true,validation,valid,validation_pair_0019,labour_and_income,poverty;workers,wayne deangelo,"February 27, 2012",28,if we keep the minimum wage at the current level then single parent families earning the minimum wage at a full time job will live in poverty in new jersey,workers,minimum_wage,job;wage,high_confidence_and_subject
6353,Says Barack Obama has added $16 trillion to the national debt.,0,misleading,1,false,validation,valid,validation_pair_0091,public_finance,corrections and updates;debt,rick perry,"September 21, 2012",11,says barack obama has added 16 trillion to the national debt,debt,national_debt,debt,high_confidence_and_subject
13618,"When the price for oil goes up on the markets, it goes right up, but it never goes down.",0,misleading,1,false,validation,valid,validation_pair_0012,macroeconomy,economy;energy,charles schumer,"July 23, 2017",19,when the price for oil goes up on the markets it goes right up but it never goes down,economy,,market,subject_and_supporting_text
13456,"Property taxes are lower right now than they were"" in December 2010 on a median-valued home in Wisconsin.",1,genuine,4,mostly_true,validation,valid,validation_pair_0043,taxation,housing;state budget;taxes,scott walker,"May 18, 2017",18,property taxes are lower right now than they were in december 2010 on a median valued home in wisconsin,state budget;taxes,property_tax,tax,high_confidence_and_subject
13502,A study by the National Economics Research Association showed that the (Paris climate) deal could cost 2.7 million lost jobs in the U.S. by 2025 should our country adhere to the commitments made by the Obama Administration.,0,misleading,1,false,validation,valid,validation_pair_0085,labour_and_income,climate change;jobs,gus bilirakis,"June 13, 2017",37,a study by the national economics research association showed that the paris climate deal could cost 2 7 million lost jobs in the u s by 2025 should our country adhere to the commitments made by the obama administration,jobs,,job,subject_and_supporting_text
4411,Under Governor Almond the RI DMV had a program that allowed undocumented [people to] use their Personal Tax Identification Number . . . to apply [for] and receive a RI driver's license.,1,genuine,5,true,validation,valid,validation_pair_0057,taxation,immigration;civil rights;homeland security;public safety;transportation;workers,david quiroa,"October 3, 2011",32,under governor almond the ri dmv had a program that allowed undocumented people to use their personal tax identification number to apply for and receive a ri driver s license,workers,,tax,subject_and_supporting_text
15276,Canada Pays Off Entire Federal Debt One Day After Marijuana Legalization,0,misleading,0,pants_on_fire,validation,valid,validation_pair_0092,public_finance,debt;facebook fact-checks;marijuana,bloggers,"October 18, 2018",11,canada pays off entire federal debt one day after marijuana legalization,debt,federal_debt,debt,high_confidence_and_subject
5068,Obamacare ... will kill jobs across America.,0,misleading,1,false,validation,valid,validation_pair_0065,labour_and_income,health care;jobs;message machine 2012,u.s. chamber of commerce,"February 8, 2012",7,obamacare will kill jobs across america,jobs,,job,subject_and_supporting_text
15937,"Like every budget passed by the Senate since I have been lieutenant governor, Senate Bill 1 is within the spending limit set by the Texas Constitution.",1,genuine,5,true,validation,valid,validation_pair_0108,public_finance,state budget,dan patrick,"April 9, 2019",26,like every budget passed by the senate since i have been lieutenant governor senate bill 1 is within the spending limit set by the texas constitution,state budget,,budget;spending,subject_and_supporting_text
12421,"Says Donald Trump once suggested that he ""would try to negotiate down the national debt.",1,genuine,4,mostly_true,validation,valid,validation_pair_0098,public_finance,candidate biography;debt;deficit;economy;federal budget,hillary clinton,"September 26, 2016",15,says donald trump once suggested that he would try to negotiate down the national debt,debt;deficit;economy;federal budget,national_debt,debt,high_confidence_and_subject
5943,"Says President Barack Obama ""has not raised taxes.",0,misleading,1,false,validation,valid,validation_pair_0022,taxation,taxes,bill pascrell,"July 18, 2012",8,says president barack obama has not raised taxes,taxes,,tax,subject_and_supporting_text
4807,"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.",1,genuine,5,true,validation,valid,validation_pair_0044,taxation,taxes,declan o'scanlon,"December 16, 2011",19,taxpayers earning 1 million pay an effective tax rate that is about four times what taxpayers earning 100 000 pay,taxes,,tax,subject_and_supporting_text
4781,"Our tax code is . . . 80,000 pages.",0,misleading,1,false,validation,valid,validation_pair_0027,taxation,economy;government regulation;taxes,barry hinckley,"December 4, 2011",9,our tax code is 80 000 pages,economy;taxes,,tax,subject_and_supporting_text
10375,"In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!",1,genuine,4,mostly_true,validation,valid,validation_pair_0051,taxation,debt;federal budget;taxes,dave brat,"May 29, 2015",21,in just 17 years spending for social security federal health care and interest on the debt will exceed all tax revenue,debt;federal budget;taxes,social_security;tax_revenue,debt;revenue;spending;tax,high_confidence_and_subject
2820,"Earmarks requested in a federal spending bill included ""$277,000 for potato pest management in Wisconsin.",1,genuine,5,true,validation,valid,validation_pair_0097,public_finance,agriculture;federal budget,john mccain,"December 14, 2010",15,earmarks requested in a federal spending bill included 277 000 for potato pest management in wisconsin,federal budget,,spending,subject_and_supporting_text
7629,"The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.",1,genuine,5,true,validation,valid,validation_pair_0053,taxation,immigration;children;congress;debt;deficit;economy;families;legal issues;workers;taxes,david cicilline,"July 21, 2013",29,the congressional budget office a nonpartisan office did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by 200 billion over the next decade,debt;deficit;economy;taxes;workers,federal_deficit,budget;deficit,high_confidence_and_subject
4668,"Says his 9-9-9 tax reform plan is not ""regressive.",0,misleading,1,false,validation,valid,validation_pair_0026,taxation,taxes,herman cain,"October 19, 2011",9,says his 9 9 9 tax reform plan is not regressive,taxes,,tax,subject_and_supporting_text
1115,"For the first time in history, the Democratic Congress will not allow an increase in the social security COLA (cost of living adjustment).",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0017,macroeconomy,social security,chain email,"September 28, 2009",23,for the first time in history the democratic congress will not allow an increase in the social security cola cost of living adjustment,social security,cost_of_living;social_security,,high_confidence_and_subject
3627,"For more than 30 years after World War II, there was a steady reduction in U.S. debt as a percentage of gross domestic product.",1,genuine,5,true,validation,valid,validation_pair_0107,public_finance,deficit;economy,bob mcdonnell,"May 20, 2011",24,for more than 30 years after world war ii there was a steady reduction in u s debt as a percentage of gross domestic product,deficit;economy,gdp,debt,high_confidence_and_subject
5128,"Says Gov. Scott Walker is ""openly"" backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions ""by at least a third"" for current and retired public employees",0,misleading,1,false,validation,valid,validation_pair_0112,public_finance,pensions;state budget,chain email,"February 23, 2012",37,says gov scott walker is openly backing a move to abolish the state retirement system and convert it to a 401 k style plan that will reduce pensions by at least a third for current and retired public employees,pensions;state budget,pension,,high_confidence_and_subject
10379,Our real unemployment is anywhere from 18 to 20 percent. Don't believe the 5.6. Don't believe it.,0,misleading,1,false,validation,valid,validation_pair_0077,labour_and_income,economy;jobs,donald trump,"June 16, 2015",17,our real unemployment is anywhere from 18 to 20 percent don t believe the 5 6 don t believe it,economy;jobs,,unemployment,subject_and_supporting_text
3793,"As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable long-term solution.",0,misleading,1,false,validation,valid,validation_pair_0110,public_finance,,national republican congressional committee,"May 18, 2011",29,as the democrats finally maxed out their government spending credit card monday kurt schrader continued to stand with his party leaders in failing to offer any viable long term solution,,government_spending,credit;spending,high_confidence_text
8425,"Of minimum wage workers in Rhode Island ""only 14 percent serve as sole income earner for their family.",1,genuine,5,true,validation,valid,validation_pair_0077,labour_and_income,economy;jobs,mike stenhouse,"January 27, 2014",18,of minimum wage workers in rhode island only 14 percent serve as sole income earner for their family,economy;jobs,minimum_wage,income;wage,high_confidence_and_subject
5425,"Every time the price of gasoline rises 1 cent, ""it's a billion dollars out of our economy that goes to Saudi Arabia.",0,misleading,1,false,validation,valid,validation_pair_0015,macroeconomy,corrections and updates;economy;energy;iraq,tommy thompson,"March 23, 2012",22,every time the price of gasoline rises 1 cent it s a billion dollars out of our economy that goes to saudi arabia,economy,,economy,subject_and_supporting_text
3733,We already have $23 billion worth of debt.,1,genuine,5,true,validation,valid,validation_pair_0086,public_finance,state budget,rick scott,"June 2, 2011",8,we already have 23 billion worth of debt,state budget,,debt,subject_and_supporting_text
6630,"Says that Sherrod Brown is an ""Obama rubber stamp"" for ""supporting the job-killing cap and trade plan.",0,misleading,1,false,validation,valid,validation_pair_0076,labour_and_income,environment;cap and trade;climate change;voting record,josh mandel,"October 31, 2012",17,says that sherrod brown is an obama rubber stamp for supporting the job killing cap and trade plan,,,job;trade,multiple_text_signals
3859,"Rick Scott has destroyed over 100,000 jobs.",0,misleading,1,false,validation,valid,validation_pair_0064,labour_and_income,jobs,rod smith,"June 28, 2011",7,rick scott has destroyed over 100 000 jobs,jobs,,job,subject_and_supporting_text
12161,"Hillary Clinton says she wants to, 'raise taxes on the middle class.'",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0037,taxation,taxes,donald trump,"August 4, 2016",12,hillary clinton says she wants to raise taxes on the middle class,taxes,,tax,subject_and_supporting_text
1458,"Bill White ... supports the 'ObamaCare' socialized medicine plan, as well as 'Cap and Trade' legislation that would kill thousands of Texas jobs.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0083,labour_and_income,cap and trade;climate change;health care,cathie adams,"February 20, 2010",23,bill white supports the obamacare socialized medicine plan as well as cap and trade legislation that would kill thousands of texas jobs,,,job;trade,multiple_text_signals
11620,"Pennsylvania has lost 35 percent of its manufacturing jobs since 2001"" and ""Harrisburg has lost 40 percent of its manufacturing jobs since 2001.",1,genuine,4,mostly_true,validation,valid,validation_pair_0083,labour_and_income,jobs,donald trump,"April 21, 2016",23,pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and harrisburg has lost 40 percent of its manufacturing jobs since 2001,jobs,,job,subject_and_supporting_text
8460,Most folks' wages haven't gone up in over a decade.,1,genuine,4,mostly_true,validation,valid,validation_pair_0066,labour_and_income,corporations;economy;income;jobs;workers,barack obama,"January 30, 2014",10,most folks wages haven t gone up in over a decade,corporations;economy;income;jobs;workers,,wage,subject_and_supporting_text
2601,Says he has a track record of not raising taxes.,0,misleading,1,false,validation,valid,validation_pair_0031,taxation,taxes,rick perry,"October 15, 2010",10,says he has a track record of not raising taxes,taxes,,tax,subject_and_supporting_text
4160,We spend less on defense today as % of GDP than at any time since Pearl Harbor.,0,misleading,0,pants_on_fire,validation,valid,validation_pair_0101,public_finance,federal budget,newt gingrich,"July 20, 2011",17,we spend less on defense today as of gdp than at any time since pearl harbor,federal budget,gdp,,high_confidence_and_subject
3739,"The budget currently being debated ""significantly decreases the use of one-time resources.",1,genuine,5,true,validation,valid,validation_pair_0092,public_finance,state budget,ron amstutz,"May 28, 2011",12,the budget currently being debated significantly decreases the use of one time resources,state budget,,budget,subject_and_supporting_text
5015,"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.",0,misleading,1,false,validation,valid,validation_pair_0094,public_finance,corrections and updates;economy;jobs;message machine 2012,pete hoekstra,"February 5, 2012",14,since obamacare and the stimulus passed the unemployment rate in the u s has increased,economy;jobs,stimulus;unemployment_rate,unemployment,high_confidence_and_subject
12948,Here's the fact: The No. 1 source of income into Mexico are Mexicans working here and sending the money back.,0,misleading,1,false,validation,valid,validation_pair_0079,labour_and_income,financial regulation;foreign policy,kellyanne conway,"January 27, 2017",20,here s the fact the no 1 source of income into mexico are mexicans working here and sending the money back,financial regulation,,income,subject_and_supporting_text
4181,The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,1,genuine,5,true,validation,valid,validation_pair_0079,labour_and_income,corporations;economy;jobs;labor;workers,robert reich,"August 29, 2011",20,the ratio of corporate profits to wages is now higher than at any time since just before the great depression,corporations;economy;jobs;labor;workers,,profit;wage,subject_and_supporting_text
5947,"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.",0,misleading,1,false,validation,valid,validation_pair_0113,public_finance,state budget,chris christie,"July 9, 2012",37,i used my line item veto authority to veto 360 million dollars in special interest spending so that our budget this year is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor,state budget,,budget;spending,subject_and_supporting_text
11165,Texas has the sixth-highest property taxes in the nation.,1,genuine,4,mostly_true,validation,valid,validation_pair_0022,taxation,taxes,jeff judson,"December 15, 2015",9,texas has the sixth highest property taxes in the nation,taxes,property_tax,tax,high_confidence_and_subject
12423,"You will learn more about Donald Trump by going down to the Federal Elections"" to see the financial disclosure form than by looking at tax returns.",0,misleading,1,false,validation,valid,validation_pair_0057,taxation,candidate biography;economy;income;transparency;wealth;taxes,donald trump,"September 26, 2016",26,you will learn more about donald trump by going down to the federal elections to see the financial disclosure form than by looking at tax returns,economy;income;taxes;wealth,,financial;tax,subject_and_supporting_text
2938,"George Allen voted for budgets that increased the national debt by $16,400 for every second he served in the U.S. Senate.",1,genuine,5,true,validation,valid,validation_pair_0105,public_finance,federal budget,jamie radtke,"January 17, 2011",21,george allen voted for budgets that increased the national debt by 16 400 for every second he served in the u s senate,federal budget,national_debt,budget;debt,high_confidence_and_subject
2782,"In 2007, ""the top 1 percent of all income earners in the United States made 23.5 percent of all income,"" which is ""more than the entire bottom 50 percent.",1,genuine,5,true,validation,valid,validation_pair_0061,labour_and_income,economy;poverty;workers,bernie sanders,"November 30, 2010",29,in 2007 the top 1 percent of all income earners in the united states made 23 5 percent of all income which is more than the entire bottom 50 percent,economy;workers,,income,subject_and_supporting_text
13147,"Small businesses ""create two out of every three American jobs.",1,genuine,5,true,validation,valid,validation_pair_0068,labour_and_income,economy;jobs;small business,claire mccaskill,"February 14, 2017",10,small businesses create two out of every three american jobs,economy;jobs,,job,subject_and_supporting_text
2237,"John Boehner has called for ""repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.",0,misleading,1,false,validation,valid,validation_pair_0051,taxation,stimulus;this week - abc news;taxes,austan goolsbee,"September 12, 2010",21,john boehner has called for repealing the rest of the stimulus which would raise taxes on 110 million middle class people,stimulus;taxes,stimulus,tax,high_confidence_and_subject
19871,I inherited the largest budget deficit in the history of the state from the Republicans.,0,misleading,0,pants_on_fire,validation,valid,validation_pair_0099,public_finance,state budget,terry mcauliffe,"June 10, 2021",15,i inherited the largest budget deficit in the history of the state from the republicans,state budget,budget_deficit,budget;deficit,high_confidence_and_subject
10618,"On unemployment rates: ""We have counties in Southwest Virginia that are well into double digits and some that are pushing 20 percent.",0,misleading,1,false,validation,valid,validation_pair_0082,labour_and_income,environment;energy;jobs;government regulation,israel o'quinn,"August 10, 2015",22,on unemployment rates we have counties in southwest virginia that are well into double digits and some that are pushing 20 percent,jobs,,unemployment,subject_and_supporting_text
5500,"Says the stimulus bill sent tax credits overseas, such as ""half a billion to an electric car company that created hundreds of jobs in Finland.",0,misleading,1,false,validation,valid,validation_pair_0054,taxation,environment;corporations;energy;message machine 2012;stimulus,americans for prosperity,"April 26, 2012",25,says the stimulus bill sent tax credits overseas such as half a billion to an electric car company that created hundreds of jobs in finland,corporations;stimulus,stimulus,job;tax,high_confidence_and_subject
18260,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.",0,misleading,1,false,validation,valid,validation_pair_0061,taxation,taxes;facebook fact-checks,facebook posts,"August 23, 2020",30,says joe biden and kamala harris would raise the federal income tax rate for a person with a bi weekly gross salary of 3 000 to 39 6 costing nearly half your paycheck,taxes,income_tax,income;salary;tax,high_confidence_and_subject
4434,"Nearly 14,000 Wisconsinites have lost their job since Governor Walker and the Republicans took over in January.",0,misleading,1,false,validation,valid,validation_pair_0075,labour_and_income,jobs,mark miller,"September 28, 2011",17,nearly 14 000 wisconsinites have lost their job since governor walker and the republicans took over in january,jobs,,job,subject_and_supporting_text
4968,"Our jobless rate, our unemployment rate, is the lowest of all of the big cities in New Jersey.",0,misleading,1,false,validation,valid,validation_pair_0078,labour_and_income,jobs,chris bollwage,"January 15, 2012",18,our jobless rate our unemployment rate is the lowest of all of the big cities in new jersey,jobs,unemployment_rate,unemployment,high_confidence_and_subject
4982,Siemens has been unable to fill approximately 200 skilled trade positions in metro Atlanta.,0,misleading,1,false,validation,valid,validation_pair_0071,labour_and_income,economy;education;jobs,nathan deal,"January 10, 2012",14,siemens has been unable to fill approximately 200 skilled trade positions in metro atlanta,economy;jobs,,trade,subject_and_supporting_text
5286,"The changes to Georgia's tax and fee structure ""is an overall tax cut.",1,genuine,5,true,validation,valid,validation_pair_0032,taxation,state budget;taxes,brian robinson,"March 21, 2012",13,the changes to georgia s tax and fee structure is an overall tax cut,state budget;taxes,,tax,subject_and_supporting_text
6428,"I never supported"" a state income tax for Texas.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0029,taxation,taxes,paul sadler,"October 2, 2012",9,i never supported a state income tax for texas,taxes,income_tax,income;tax,high_confidence_and_subject
3402,"Says Gov. Rick Scott lost Florida 331,247 jobs.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0067,labour_and_income,jobs,pink slip rick,"April 2, 2011",8,says gov rick scott lost florida 331 247 jobs,jobs,,job,subject_and_supporting_text
3929,"POTUS' economists: 'Stimulus' Has Cost $278,000 per job.",0,misleading,1,false,validation,valid,validation_pair_0086,public_finance,stimulus,john boehner,"July 5, 2011",8,potus economists stimulus has cost 278 000 per job,stimulus,stimulus,job,high_confidence_and_subject
1541,The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.,0,misleading,0,pants_on_fire,validation,valid,validation_pair_0100,public_finance,health care;stimulus,marco rubio,"March 22, 2010",17,the path to obamacare becoming law all started with charlie crist supporting president obama s 787 billion stimulus,stimulus,stimulus,,high_confidence_and_subject
4368,"Today, the Social Security system is broke.",0,misleading,1,false,validation,valid,validation_pair_0001,social_welfare,social security,steve lonegan,"October 1, 2011",7,today the social security system is broke,social security,social_security,,high_confidence_and_subject
821,"We've added, in the last eight years, $4 trillion of debt to the nation's obligations.",1,genuine,4,mostly_true,validation,valid,validation_pair_0096,public_finance,federal budget,rahm emanuel,"January 18, 2009",15,we ve added in the last eight years 4 trillion of debt to the nation s obligations,federal budget,,debt,subject_and_supporting_text
4637,"The overwhelming number"" of school districts reported their staff stayed the same or grew after the 2011-'13 state budget",0,misleading,1,false,validation,valid,validation_pair_0105,public_finance,education;state budget,scott walker,"November 15, 2011",19,the overwhelming number of school districts reported their staff stayed the same or grew after the 2011 13 state budget,state budget,state_budget,budget,high_confidence_and_subject
6415,"(Barack Obama) says he's going to reduce the long-term debt and deficit by $4 trillion, doesn't say how he's going to do it.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0106,public_finance,debt;deficit,chris christie,"September 30, 2012",23,barack obama says he s going to reduce the long term debt and deficit by 4 trillion doesn t say how he s going to do it,debt;deficit,,debt;deficit,subject_and_supporting_text
4963,"Nevada is No. 1 in unemployment, violent crime, car theft, divorce, robberies and foreclosures.",1,genuine,4,mostly_true,validation,valid,validation_pair_0071,labour_and_income,economy;gambling;crime,no casinos,"January 19, 2012",14,nevada is no 1 in unemployment violent crime car theft divorce robberies and foreclosures,economy,,unemployment,subject_and_supporting_text
826,"For every dollar (in the stimulus package) that is spent to help small businesses, $4 is being spent to help upkeep the grass on the lawns of Washington.",0,misleading,1,false,validation,valid,validation_pair_0109,public_finance,economy;stimulus,eric cantor,"January 23, 2009",28,for every dollar in the stimulus package that is spent to help small businesses 4 is being spent to help upkeep the grass on the lawns of washington,economy;stimulus,stimulus,,high_confidence_and_subject
5153,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,1,genuine,5,true,validation,valid,validation_pair_0040,taxation,congress;drugs;economy;jobs,becky moeller,"February 17, 2012",17,says local texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties,economy;jobs,property_tax,tax,high_confidence_and_subject
7030,"Under Gov. Scott Walker's public-school budgets, ""a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school.",0,misleading,1,false,validation,valid,validation_pair_0111,public_finance,education;state budget,sondy pope,"February 18, 2013",35,under gov scott walker s public school budgets a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school,state budget,,budget;investment,subject_and_supporting_text
20376,"The annual Pentagon budget hovers over $750 billion annually, twice that of the much debated Build Back Better Act that costs about $350 billion annually as currently proposed.",1,genuine,5,true,validation,valid,validation_pair_0059,public_finance,congress;federal budget;military;wisconsin,mark pocan,"October 3, 2021",28,the annual pentagon budget hovers over 750 billion annually twice that of the much debated build back better act that costs about 350 billion annually as currently proposed,federal budget,,budget,subject_and_supporting_text
2394,I said no to these big bank bailouts.,1,genuine,5,true,validation,valid,validation_pair_0005,public_finance,economy;message machine 2010;voting record,lloyd doggett,"October 4, 2010",8,i said no to these big bank bailouts,economy,bailout,bank,high_confidence_and_subject
1374,"As Houston's mayor, I helped our area lead the nation in job growth.",0,misleading,1,false,validation,valid,validation_pair_0070,labour_and_income,economy,bill white,"February 2, 2010",13,as houston s mayor i helped our area lead the nation in job growth,economy,,job,subject_and_supporting_text
22094,"The Great Reset advocates replacing capitalism with an economic system that is ""kind of socialism, kind of communism"" but ""mostly just fascism.",0,misleading,1,false,validation,valid,validation_pair_0016,macroeconomy,economy,liz wheeler,"February 26, 2022",22,the great reset advocates replacing capitalism with an economic system that is kind of socialism kind of communism but mostly just fascism,economy,,economic,subject_and_supporting_text
11692,We're the highest taxed nation in the world.,0,misleading,1,false,validation,valid,validation_pair_0024,taxation,taxes,donald trump,"May 8, 2016",8,we re the highest taxed nation in the world,taxes,,tax,subject_and_supporting_text
6528,Bill Nelson voted for higher taxes 150 times.,0,misleading,1,false,validation,valid,validation_pair_0023,taxation,debates;taxes,connie mack,"October 17, 2012",8,bill nelson voted for higher taxes 150 times,taxes,,tax,subject_and_supporting_text
16122,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it's their right.",0,misleading,1,false,validation,valid,validation_pair_0003,social_welfare,immigration;social security;facebook fact-checks,facebook posts,"May 31, 2019",18,says presidential candidate sen kirsten gillibrand said social security must be expanded to illegal immigration it s their right,social security,social_security,,high_confidence_and_subject
4999,"Says U.S. Senate Democrats ""have gone without any budget at all"" for more than 1,000 days.",1,genuine,4,mostly_true,validation,valid,validation_pair_0099,public_finance,federal budget,paul ryan,"January 23, 2012",16,says u s senate democrats have gone without any budget at all for more than 1 000 days,federal budget,,budget,subject_and_supporting_text
829,The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,1,genuine,4,mostly_true,validation,valid,validation_pair_0014,public_finance,economy;stimulus,national republican congressional committee,"January 28, 2009",21,the house democrats so called stimulus has been stuffed with an astonishing 335 million to fund prevention programs of sexually transmitted diseases,economy;stimulus,stimulus,,high_confidence_and_subject
5478,"In my years in the State Legislature, I have never voted for a tax increase.",0,misleading,1,false,validation,valid,validation_pair_0045,taxation,message machine 2012;taxes,joseph kyrillos,"April 17, 2012",15,in my years in the state legislature i have never voted for a tax increase,taxes,,tax,subject_and_supporting_text
14495,"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.",0,misleading,0,pants_on_fire,validation,valid,validation_pair_0062,taxation,crime;taxes,anonymous caller,"April 10, 2018",31,says that unless the recipient called back about your tax filings you will be taken into custody by the local cops as there are more serious allegations pressed on your name,taxes,,tax,subject_and_supporting_text
3643,"Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia.",0,misleading,1,false,validation,valid,validation_pair_0073,labour_and_income,corrections and updates;economy;jobs,ward armstrong,"May 23, 2011",16,under gov bob mcdonnell more jobs have been lost than created in southside and southwest virginia,economy;jobs,,job,subject_and_supporting_text
6384,Taxes are lower on families than they've been probably in the last 50 years.,1,genuine,4,mostly_true,validation,valid,validation_pair_0035,taxation,history;taxes,barack obama,"September 23, 2012",14,taxes are lower on families than they ve been probably in the last 50 years,taxes,,tax,subject_and_supporting_text
3064,Texas added more jobs in 2010 than any other state.,1,genuine,5,true,validation,valid,validation_pair_0065,labour_and_income,jobs,rick perry,"February 8, 2011",10,texas added more jobs in 2010 than any other state,jobs,,job,subject_and_supporting_text
